xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0,north,0,3,1,0.0,0.0,0.0,0.0,0.1,0.0
0,3,0,east,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,1,east,1,3,1,0.0,0.1,0.0,0.0,0.1,0.0
0,5,0,north,0,6,1,0.0,0.0,0.0,0.0,0.1,0.0
0,6,0,east,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,1,east,1,6,1,0.0,0.1,0.0,0.0,0.1,0.0
0,7,0,south,0,6,1,0.0,0.0,0.0,0.0,0.1,0.0
1,0,0,north,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,2,north,1,1,2,0.1,0.0,0.0,0.1,0.0,0.0
1,0,4,north,1,1,7,0.2,0.0,0.0,0.2,0.1,0.0
1,0,4,north,1,1,10,0.2,0.0,0.0,0.3,0.1,0.0
1,0,5,north,1,1,10,0.3,0.0,0.0,0.3,0.1,0.0
1,0,10,north,1,1,10,0.3,0.1,0.0,0.3,0.1,0.0
1,0,14,north,1,1,16,0.4,0.1,0.1,0.5,0.1,0.1
1,0,14,north,1,1,19,0.4,0.1,0.1,0.4,0.2,0.1
1,0,14,north,1,1,14,0.4,0.1,0.1,0.4,0.1,0.1
1,1,0,north,1,2,3,0.0,0.0,0.0,0.1,0.1,0.0
1,1,0,north,1,2,1,0.0,0.0,0.0,0.0,0.1,0.0
1,1,2,north,1,2,3,0.1,0.0,0.0,0.1,0.1,0.0
1,1,2,north,1,2,7,0.1,0.0,0.0,0.2,0.1,0.0
1,1,7,north,1,2,7,0.2,0.1,0.0,0.2,0.1,0.0
1,1,10,north,1,2,18,0.3,0.1,0.0,0.4,0.2,0.0
1,1,10,north,1,2,10,0.3,0.1,0.0,0.3,0.1,0.0
1,1,14,north,1,2,19,0.4,0.1,0.1,0.4,0.2,0.1
1,1,14,north,1,2,14,0.4,0.1,0.1,0.4,0.1,0.1
1,1,16,north,1,2,23,0.5,0.1,0.1,0.5,0.2,0.1
1,1,19,north,1,2,23,0.4,0.2,0.1,0.5,0.2,0.1
1,2,0,north,1,3,1,0.0,0.0,0.0,0.0,0.1,0.0
1,2,1,north,1,3,1,0.0,0.1,0.0,0.0,0.1,0.0
1,2,1,north,1,3,3,0.0,0.1,0.0,0.1,0.1,0.0
1,2,3,north,1,3,6,0.1,0.1,0.0,0.1,0.2,0.0
1,2,3,north,1,3,3,0.1,0.1,0.0,0.1,0.1,0.0
1,2,7,north,1,3,9,0.2,0.1,0.0,0.2,0.2,0.0
1,2,10,north,1,3,13,0.3,0.1,0.0,0.3,0.2,0.0
1,2,10,north,1,3,18,0.3,0.1,0.0,0.4,0.2,0.0
1,2,14,north,1,3,19,0.4,0.1,0.1,0.4,0.2,0.1
1,2,18,north,1,3,21,0.4,0.2,0.0,0.4,0.3,0.0
1,2,19,north,1,3,23,0.4,0.2,0.1,0.5,0.2,0.1
1,3,0,north,1,4,1,0.0,0.0,0.0,0.0,0.1,0.0
1,3,1,north,1,4,1,0.0,0.1,0.0,0.0,0.1,0.0
1,3,1,north,1,4,3,0.0,0.1,0.0,0.1,0.1,0.0
1,3,1,north,1,4,6,0.0,0.1,0.0,0.1,0.2,0.0
1,3,2,north,1,4,3,0.1,0.0,0.0,0.1,0.1,0.0
1,3,3,north,1,4,6,0.1,0.1,0.0,0.1,0.2,0.0
1,3,6,north,1,4,6,0.1,0.2,0.0,0.1,0.2,0.0
1,3,9,north,1,4,9,0.2,0.2,0.0,0.2,0.2,0.0
1,3,9,north,1,4,13,0.2,0.2,0.0,0.3,0.2,0.0
1,3,13,north,1,4,13,0.3,0.2,0.0,0.3,0.2,0.0
1,3,18,north,1,4,21,0.4,0.2,0.0,0.4,0.3,0.0
1,3,19,north,1,4,22,0.4,0.2,0.1,0.4,0.3,0.1
1,3,21,north,1,4,21,0.4,0.3,0.0,0.4,0.3,0.0
1,4,0,north,1,5,1,0.0,0.0,0.0,0.0,0.1,0.0
1,4,1,north,1,5,3,0.0,0.1,0.0,0.1,0.1,0.0
1,4,1,north,1,5,6,0.0,0.1,0.0,0.1,0.2,0.0
1,4,1,north,1,5,1,0.0,0.1,0.0,0.0,0.1,0.0
1,4,3,north,1,5,6,0.1,0.1,0.0,0.1,0.2,0.0
1,4,3,north,1,5,3,0.1,0.1,0.0,0.1,0.1,0.0
1,4,6,north,1,5,8,0.1,0.2,0.0,0.1,0.3,0.0
1,4,6,north,1,5,12,0.1,0.2,0.0,0.2,0.3,0.0
1,4,6,north,1,5,6,0.1,0.2,0.0,0.1,0.2,0.0
1,4,9,north,1,5,12,0.2,0.2,0.0,0.2,0.3,0.0
1,4,13,north,1,5,15,0.3,0.2,0.0,0.3,0.3,0.0
1,4,21,north,1,5,21,0.4,0.3,0.0,0.4,0.3,0.0
1,5,0,north,1,6,1,0.0,0.0,0.0,0.0,0.1,0.0
1,5,1,north,1,6,6,0.0,0.1,0.0,0.1,0.2,0.0
