xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,east,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,0,3,east,1,0,8,0.0,0.2,0.0,0.1,0.2,0.0
0,0,4,east,1,0,4,0.1,0.1,0.0,0.1,0.1,0.0
0,0,6,east,1,0,10,0.0,0.3,0.0,0.1,0.3,0.0
0,0,8,east,1,0,8,0.1,0.2,0.0,0.1,0.2,0.0
0,0,8,east,1,0,11,0.1,0.2,0.0,0.2,0.2,0.0
0,0,10,east,1,0,10,0.1,0.3,0.0,0.1,0.3,0.0
0,0,15,east,1,0,15,0.2,0.3,0.0,0.2,0.3,0.0
0,0,20,east,1,0,20,0.2,0.4,0.0,0.2,0.4,0.0
0,0,20,east,1,0,23,0.2,0.4,0.0,0.3,0.4,0.0
0,0,23,east,1,0,23,0.3,0.4,0.0,0.3,0.4,0.0
0,1,0,south,0,0,1,0.0,0.0,0.0,0.0,0.1,0.0
0,1,1,south,0,0,3,0.0,0.1,0.0,0.0,0.2,0.0
0,1,1,south,0,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,1,3,south,0,0,3,0.0,0.2,0.0,0.0,0.2,0.0
0,1,3,south,0,0,6,0.0,0.2,0.0,0.0,0.3,0.0
0,1,4,south,0,0,8,0.1,0.1,0.0,0.1,0.2,0.0
0,1,4,south,0,0,4,0.1,0.1,0.0,0.1,0.1,0.0
0,1,8,south,0,0,15,0.1,0.2,0.0,0.2,0.3,0.0
0,1,8,south,0,0,8,0.1,0.2,0.0,0.1,0.2,0.0
0,1,8,south,0,0,10,0.1,0.2,0.0,0.1,0.3,0.0
0,1,10,south,0,0,10,0.1,0.3,0.0,0.1,0.3,0.0
0,1,11,south,0,0,15,0.2,0.2,0.0,0.2,0.3,0.0
0,1,15,south,0,0,20,0.2,0.3,0.0,0.2,0.4,0.0
0,1,15,south,0,0,15,0.2,0.3,0.0,0.2,0.3,0.0
0,1,19,south,0,0,27,0.3,0.3,0.0,0.4,0.4,0.0
0,1,19,south,0,0,23,0.3,0.3,0.0,0.3,0.4,0.0
0,1,20,south,0,0,23,0.2,0.4,0.0,0.3,0.4,0.0
0,1,23,south,0,0,23,0.3,0.4,0.0,0.3,0.4,0.0
0,1,23,south,0,0,26,0.3,0.4,0.0,0.3,0.5,0.0
0,2,0,south,0,1,1,0.0,0.0,0.0,0.0,0.1,0.0
0,2,1,south,0,1,1,0.0,0.1,0.0,0.0,0.1,0.0
0,2,1,south,0,1,3,0.0,0.1,0.0,0.0,0.2,0.0
0,2,2,south,0,1,4,0.1,0.0,0.0,0.1,0.1,0.0
0,2,3,south,0,1,3,0.0,0.2,0.0,0.0,0.2,0.0
0,2,4,south,0,1,8,0.1,0.1,0.0,0.1,0.2,0.0
0,2,4,south,0,1,4,0.1,0.1,0.0,0.1,0.1,0.0
0,2,8,south,0,1,8,0.1,0.2,0.0,0.1,0.2,0.0
0,2,8,south,0,1,10,0.1,0.2,0.0,0.1,0.3,0.0
0,2,11,south,0,1,11,0.2,0.2,0.0,0.2,0.2,0.0
0,2,11,south,0,1,15,0.2,0.2,0.0,0.2,0.3,0.0
0,2,15,south,0,1,20,0.2,0.3,0.0,0.2,0.4,0.0
0,2,15,south,0,1,15,0.2,0.3,0.0,0.2,0.3,0.0
0,2,19,south,0,1,23,0.3,0.3,0.0,0.3,0.4,0.0
0,2,19,south,0,1,19,0.3,0.3,0.0,0.3,0.3,0.0
0,2,23,south,0,1,26,0.3,0.4,0.0,0.3,0.5,0.0
0,2,23,south,0,1,23,0.3,0.4,0.0,0.3,0.4,0.0
0,3,0,south,0,2,1,0.0,0.0,0.0,0.0,0.1,0.0
0,3,1,south,0,2,3,0.0,0.1,0.0,0.0,0.2,0.0
0,3,1,south,0,2,1,0.0,0.1,0.0,0.0,0.1,0.0
0,3,2,south,0,2,4,0.1,0.0,0.0,0.1,0.1,0.0
0,3,4,south,0,2,8,0.1,0.1,0.0,0.1,0.2,0.0
