xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,east,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,0,3,east,1,0,3,0.1,0.1,0.0,0.1,0.1,0.0
0,0,6,east,1,0,6,0.1,0.2,0.0,0.1,0.2,0.0
0,0,8,east,1,0,14,0.1,0.3,0.0,0.2,0.3,0.0
0,0,8,east,1,0,8,0.1,0.3,0.0,0.1,0.3,0.0
0,0,9,east,1,0,9,0.2,0.2,0.0,0.2,0.2,0.0
0,0,14,east,1,0,14,0.2,0.3,0.0,0.2,0.3,0.0
0,0,14,east,1,0,18,0.2,0.3,0.0,0.3,0.3,0.0
0,0,18,east,1,0,18,0.3,0.3,0.0,0.3,0.3,0.0
0,0,20,east,1,0,20,0.2,0.4,0.0,0.2,0.4,0.0
0,1,0,south,0,0,1,0.0,0.0,0.0,0.0,0.1,0.0
0,1,1,south,0,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,1,3,south,0,0,6,0.1,0.1,0.0,0.1,0.2,0.0
0,1,3,south,0,0,3,0.1,0.1,0.0,0.1,0.1,0.0
0,1,6,south,0,0,9,0.1,0.2,0.0,0.2,0.2,0.0
0,1,6,south,0,0,8,0.1,0.2,0.0,0.1,0.3,0.0
0,1,8,south,0,0,8,0.1,0.3,0.0,0.1,0.3,0.0
0,1,8,south,0,0,14,0.1,0.3,0.0,0.2,0.3,0.0
0,1,9,south,0,0,14,0.2,0.2,0.0,0.2,0.3,0.0
0,1,14,south,0,0,20,0.2,0.3,0.0,0.2,0.4,0.0
0,1,14,south,0,0,14,0.2,0.3,0.0,0.2,0.3,0.0
0,1,18,south,0,0,18,0.3,0.3,0.0,0.3,0.3,0.0
0,2,0,south,0,1,1,0.0,0.0,0.0,0.0,0.1,0.0
0,2,2,south,0,1,3,0.1,0.0,0.0,0.1,0.1,0.0
0,2,3,south,0,1,6,0.1,0.1,0.0,0.1,0.2,0.0
0,2,3,south,0,1,3,0.1,0.1,0.0,0.1,0.1,0.0
0,2,6,south,0,1,6,0.1,0.2,0.0,0.1,0.2,0.0
0,2,6,south,0,1,8,0.1,0.2,0.0,0.1,0.3,0.0
0,2,8,south,0,1,14,0.1,0.3,0.0,0.2,0.3,0.0
0,2,9,south,0,1,9,0.2,0.2,0.0,0.2,0.2,0.0
0,2,9,south,0,1,14,0.2,0.2,0.0,0.2,0.3,0.0
0,2,15,south,0,1,18,0.3,0.2,0.0,0.3,0.3,0.0
0,4,0,east,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,1,east,1,4,1,0.0,0.1,0.0,0.0,0.1,0.0
0,5,0,south,0,4,1,0.0,0.0,0.0,0.0,0.1,0.0
0,5,1,south,0,4,1,0.0,0.1,0.0,0.0,0.1,0.0
0,6,0,south,0,5,1,0.0,0.0,0.0,0.0,0.1,0.0
0,8,0,north,0,9,1,0.0,0.0,0.0,0.0,0.1,0.0
0,9,0,east,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,1,east,1,9,1,0.0,0.1,0.0,0.0,0.1,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,0,1,east,2,0,3,0.0,0.1,0.0,0.1,0.1,0.0
1,0,3,east,2,0,9,0.1,0.1,0.0,0.2,0.2,0.0
1,0,6,east,2,0,9,0.1,0.2,0.0,0.2,0.2,0.0
1,0,8,east,2,0,14,0.1,0.3,0.0,0.2,0.3,0.0
1,0,9,east,2,0,9,0.2,0.2,0.0,0.2,0.2,0.0
1,0,14,east,2,0,25,0.2,0.3,0.0,0.3,0.4,0.0
1,0,14,east,2,0,14,0.2,0.3,0.0,0.2,0.3,0.0
1,0,14,east,2,0,18,0.2,0.3,0.0,0.3,0.3,0.0
1,0,14,east,2,0,20,0.2,0.3,0.0,0.2,0.4,0.0
1,0,18,east,2,0,18,0.3,0.3,0.0,0.3,0.3,0.0
1,0,18,east,2,0,27,0.3,0.3,0.0,0.4,0.3,0.0
