xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0,east,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,0,east,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,0,east,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,0,1,east,2,0,3,0.0,0.1,0.0,0.1,0.1,0.0
1,0,3,east,2,0,3,0.1,0.1,0.0,0.1,0.1,0.0
1,0,3,east,2,0,7,0.1,0.1,0.0,0.2,0.1,0.0
1,0,6,east,2,0,9,0.1,0.2,0.0,0.2,0.2,0.0
1,0,6,east,2,0,6,0.1,0.2,0.0,0.1,0.2,0.0
1,0,8,east,2,0,12,0.1,0.3,0.0,0.2,0.3,0.0
1,0,11,east,2,0,15,0.1,0.4,0.0,0.2,0.4,0.0
1,1,0,south,1,0,1,0.0,0.0,0.0,0.0,0.1,0.0
1,1,1,south,1,0,3,0.0,0.1,0.0,0.1,0.1,0.0
1,1,1,south,1,0,6,0.0,0.1,0.0,0.1,0.2,0.0
1,1,1,south,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
1,1,3,south,1,0,6,0.1,0.1,0.0,0.1,0.2,0.0
1,1,3,south,1,0,3,0.1,0.1,0.0,0.1,0.1,0.0
1,1,6,south,1,0,8,0.1,0.2,0.0,0.1,0.3,0.0
1,1,6,south,1,0,6,0.1,0.2,0.0,0.1,0.2,0.0
1,1,8,south,1,0,11,0.1,0.3,0.0,0.1,0.4,0.0
1,1,11,south,1,0,11,0.1,0.4,0.0,0.1,0.4,0.0
1,2,0,south,1,1,1,0.0,0.0,0.0,0.0,0.1,0.0
1,2,1,south,1,1,1,0.0,0.1,0.0,0.0,0.1,0.0
1,2,1,south,1,1,3,0.0,0.1,0.0,0.1,0.1,0.0
1,2,1,south,1,1,6,0.0,0.1,0.0,0.1,0.2,0.0
1,2,2,south,1,1,3,0.1,0.0,0.0,0.1,0.1,0.0
1,2,3,south,1,1,3,0.1,0.1,0.0,0.1,0.1,0.0
1,2,6,south,1,1,6,0.1,0.2,0.0,0.1,0.2,0.0
1,2,6,south,1,1,8,0.1,0.2,0.0,0.1,0.3,0.0
1,2,8,south,1,1,11,0.1,0.3,0.0,0.1,0.4,0.0
1,2,8,south,1,1,8,0.1,0.3,0.0,0.1,0.3,0.0
1,3,0,south,1,2,1,0.0,0.0,0.0,0.0,0.1,0.0
1,3,1,south,1,2,6,0.0,0.1,0.0,0.1,0.2,0.0
1,3,1,south,1,2,1,0.0,0.1,0.0,0.0,0.1,0.0
1,3,2,south,1,2,3,0.1,0.0,0.0,0.1,0.1,0.0
1,3,6,south,1,2,6,0.1,0.2,0.0,0.1,0.2,0.0
1,3,6,south,1,2,8,0.1,0.2,0.0,0.1,0.3,0.0
1,4,0,south,1,3,1,0.0,0.0,0.0,0.0,0.1,0.0
1,4,1,south,1,3,6,0.0,0.1,0.0,0.1,0.2,0.0
1,4,1,south,1,3,1,0.0,0.1,0.0,0.0,0.1,0.0
1,4,3,south,1,3,6,0.1,0.1,0.0,0.1,0.2,0.0
1,4,6,south,1,3,6,0.1,0.2,0.0,0.1,0.2,0.0
1,5,0,south,1,4,1,0.0,0.0,0.0,0.0,0.1,0.0
1,5,1,south,1,4,3,0.0,0.1,0.0,0.1,0.1,0.0
1,5,1,south,1,4,6,0.0,0.1,0.0,0.1,0.2,0.0
1,5,1,south,1,4,1,0.0,0.1,0.0,0.0,0.1,0.0
1,6,0,south,1,5,1,0.0,0.0,0.0,0.0,0.1,0.0
1,6,1,south,1,5,1,0.0,0.1,0.0,0.0,0.1,0.0
1,7,0,south,1,6,1,0.0,0.0,0.0,0.0,0.1,0.0
1,8,0,north,1,9,1,0.0,0.0,0.0,0.0,0.1,0.0
1,9,0,east,2,9,2,0.0,0.0,0.0,0.1,0.0,0.0
1,9,1,east,2,9,3,0.0,0.1,0.0,0.1,0.1,0.0
2,0,0,east,3,0,2,0.0,0.0,0.0,0.1,0.0,0.0
2,0,1,east,3,0,3,0.0,0.1,0.0,0.1,0.1,0.0
2,0,2,east,3,0,2,0.1,0.0,0.0,0.1,0.0,0.0
2,0,3,east,3,0,3,0.1,0.1,0.0,0.1,0.1,0.0
2,0,3,east,3,0,9,0.1,0.1,0.0,0.2,0.2,0.0
2,0,3,east,3,0,7,0.1,0.1,0.0,0.2,0.1,0.0
2,0,6,east,3,0,12,0.1,0.2,0.0,0.2,0.3,0.0
2,0,6,east,3,0,9,0.1,0.2,0.0,0.2,0.2,0.0
2,0,7,east,3,0,9,0.2,0.1,0.0,0.2,0.2,0.0
2,0,9,east,3,0,9,0.2,0.2,0.0,0.2,0.2,0.0
2,0,12,east,3,0,12,0.2,0.3,0.0,0.2,0.3,0.0
2,0,15,east,3,0,15,0.2,0.4,0.0,0.2,0.4,0.0
2,0,15,east,3,0,17,0.2,0.4,0.0,0.3,0.4,0.0
2,1,0,south,2,0,1,0.0,0.0,0.0,0.0,0.1,0.0
2,2,0,west,1,2,2,0.0,0.0,0.0,0.1,0.0,0.0
2,3,0,west,1,3,2,0.0,0.0,0.0,0.1,0.0,0.0
2,4,0,east,3,4,2,0.0,0.0,0.0,0.1,0.0,0.0
2,9,0,east,3,9,2,0.0,0.0,0.0,0.1,0.0,0.0
2,9,2,east,3,9,2,0.1,0.0,0.0,0.1,0.0,0.0
2,9,3,east,3,9,3,0.1,0.1,0.0,0.1,0.1,0.0
3,0,0,east,4,0,2,0.0,0.0,0.0,0.1,0.0,0.0
3,0,2,east,4,0,4,0.1,0.0,0.0,0.2,0.0,0.0
3,0,2,east,4,0,2,0.1,0.0,0.0,0.1,0.0,0.0
3,0,3,east,4,0,3,0.1,0.1,0.0,0.1,0.1,0.0
3,0,3,east,4,0,7,0.1,0.1,0.0,0.2,0.1,0.0
3,0,7,east,4,0,7,0.2,0.1,0.0,0.2,0.1,0.0
3,0,9,east,4,0,13,0.2,0.2,0.0,0.3,0.2,0.0
3,0,9,east,4,0,9,0.2,0.2,0.0,0.2,0.2,0.0
3,0,12,east,4,0,14,0.2,0.3,0.0,0.3,0.3,0.0
3,0,15,east,4,0,17,0.2,0.4,0.0,0.3,0.4,0.0
3,0,17,east,4,0,17,0.3,0.4,0.0,0.3,0.4,0.0
3,2,0,east,4,2,2,0.0,0.0,0.0,0.1,0.0,0.0
3,3,0,north,3,4,1,0.0,0.0,0.0,0.0,0.1,0.0
3,4,0,north,3,5,1,0.0,0.0,0.0,0.0,0.1,0.0
3,4,1,north,3,5,1,0.0,0.1,0.0,0.0,0.1,0.0
3,4,2,north,3,5,3,0.1,0.0,0.0,0.1,0.1,0.0
3,5,0,east,4,5,2,0.0,0.0,0.0,0.1,0.0,0.0
3,5,1,east,4,5,3,0.0,0.1,0.0,0.1,0.1,0.0
3,5,3,east,4,5,3,0.1,0.1,0.0,0.1,0.1,0.0
3,7,0,east,4,7,2,0.0,0.0,0.0,0.1,0.0,0.0
3,7,1,east,4,7,3,0.0,0.1,0.0,0.1,0.1,0.0
3,7,3,east,4,7,7,0.1,0.1,0.0,0.2,0.1,0.0
3,7,7,east,4,7,7,0.2,0.1,0.0,0.2,0.1,0.0
3,7,9,east,4,7,9,0.2,0.2,0.0,0.2,0.2,0.0
3,8,0,south,3,7,1,0.0,0.0,0.0,0.0,0.1,0.0
3,8,2,south,3,7,3,0.1,0.0,0.0,0.1,0.1,0.0
3,8,2,south,3,7,7,0.1,0.0,0.0,0.2,0.1,0.0
3,8,7,south,3,7,9,0.2,0.1,0.0,0.2,0.2,0.0
3,9,0,south,3,8,0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,2,south,3,8,2,0.1,0.0,0.0,0.1,0.0,0.0
3,9,3,south,3,8,7,0.1,0.1,0.0,0.2,0.1,0.0
4,0,0,east,5,0,2,0.0,0.0,0.0,0.1,0.0,0.0
4,0,2,east,5,0,2,0.1,0.0,0.0,0.1,0.0,0.0
4,0,2,east,5,0,4,0.1,0.0,0.0,0.2,0.0,0.0
4,0,3,east,5,0,7,0.1,0.1,0.0,0.2,0.1,0.0
4,0,4,east,5,0,4,0.2,0.0,0.0,0.2,0.0,0.0
4,0,4,east,5,0,5,0.2,0.0,0.0,0.3,0.0,0.0
4,0,7,east,5,0,10,0.2,0.1,0.0,0.3,0.1,0.0
4,0,7,east,5,0,13,0.2,0.1,0.0,0.3,0.2,0.0
4,0,9,east,5,0,13,0.2,0.2,0.0,0.3,0.2,0.0
4,0,13,east,5,0,16,0.3,0.2,0.0,0.4,0.2,0.0
4,0,13,east,5,0,13,0.3,0.2,0.0,0.3,0.2,0.0
4,0,14,east,5,0,14,0.3,0.3,0.0,0.3,0.3,0.0
4,0,17,east,5,0,19,0.3,0.4,0.0,0.4,0.4,0.0
4,1,0,east,5,1,2,0.0,0.0,0.0,0.1,0.0,0.0
4,2,0,east,5,2,2,0.0,0.0,0.0,0.1,0.0,0.0
4,2,2,east,5,2,2,0.1,0.0,0.0,0.1,0.0,0.0
4,5,0,east,5,5,2,0.0,0.0,0.0,0.1,0.0,0.0
4,5,2,east,5,5,2,0.1,0.0,0.0,0.1,0.0,0.0
4,5,3,east,5,5,3,0.1,0.1,0.0,0.1,0.1,0.0
4,5,3,east,5,5,9,0.1,0.1,0.0,0.2,0.2,0.0
4,5,3,east,5,5,7,0.1,0.1,0.0,0.2,0.1,0.0
4,6,0,east,5,6,2,0.0,0.0,0.0,0.1,0.0,0.0
4,7,0,east,5,7,2,0.0,0.0,0.0,0.1,0.0,0.0
4,7,2,east,5,7,2,0.1,0.0,0.0,0.1,0.0,0.0
4,7,3,east,5,7,3,0.1,0.1,0.0,0.1,0.1,0.0
4,7,3,east,5,7,7,0.1,0.1,0.0,0.2,0.1,0.0
4,7,7,east,5,7,7,0.2,0.1,0.0,0.2,0.1,0.0
4,7,7,east,5,7,10,0.2,0.1,0.0,0.3,0.1,0.0
4,7,9,east,5,7,13,0.2,0.2,0.0,0.3,0.2,0.0
4,9,0,west,3,9,2,0.0,0.0,0.0,0.1,0.0,0.0
5,0,0,north,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,2,north,5,1,2,0.1,0.0,0.0,0.1,0.0,0.0
5,0,4,north,5,1,7,0.2,0.0,0.0,0.2,0.1,0.0
5,0,4,north,5,1,10,0.2,0.0,0.0,0.3,0.1,0.0
5,0,5,north,5,1,10,0.3,0.0,0.0,0.3,0.1,0.0
5,0,7,north,5,1,7,0.2,0.1,0.0,0.2,0.1,0.0
5,0,10,north,5,1,10,0.3,0.1,0.0,0.3,0.1,0.0
5,0,13,north,5,1,13,0.3,0.2,0.0,0.3,0.2,0.0
5,0,13,north,5,1,14,0.3,0.2,0.0,0.3,0.3,0.0
5,0,13,north,5,1,16,0.3,0.2,0.0,0.4,0.2,0.0
5,0,14,north,5,1,19,0.3,0.3,0.0,0.4,0.4,0.0
5,0,14,north,5,1,14,0.3,0.3,0.0,0.3,0.3,0.0
5,0,16,north,5,1,18,0.4,0.2,0.0,0.4,0.3,0.0
5,1,0,north,5,2,1,0.0,0.0,0.0,0.0,0.1,0.0
5,1,2,north,5,2,3,0.1,0.0,0.0,0.1,0.1,0.0
5,1,2,north,5,2,7,0.1,0.0,0.0,0.2,0.1,0.0
5,1,7,north,5,2,9,0.2,0.1,0.0,0.2,0.2,0.0
5,1,7,north,5,2,7,0.2,0.1,0.0,0.2,0.1,0.0
5,1,10,north,5,2,10,0.3,0.1,0.0,0.3,0.1,0.0
5,1,10,north,5,2,13,0.3,0.1,0.0,0.3,0.2,0.0
5,1,13,north,5,2,14,0.3,0.2,0.0,0.3,0.3,0.0
5,1,13,north,5,2,13,0.3,0.2,0.0,0.3,0.2,0.0
5,1,14,north,5,2,18,0.3,0.3,0.0,0.4,0.3,0.0
5,1,14,north,5,2,19,0.3,0.3,0.0,0.4,0.4,0.0
5,1,16,north,5,2,18,0.4,0.2,0.0,0.4,0.3,0.0
5,1,18,north,5,2,18,0.4,0.3,0.0,0.4,0.3,0.0
5,2,0,east,6,2,2,0.0,0.0,0.0,0.1,0.0,0.0
5,2,1,east,6,2,3,0.0,0.1,0.0,0.1,0.1,0.0
5,2,2,east,6,2,7,0.1,0.0,0.0,0.2,0.1,0.0
5,2,2,east,6,2,2,0.1,0.0,0.0,0.1,0.0,0.0
5,2,3,east,6,2,3,0.1,0.1,0.0,0.1,0.1,0.0
5,2,3,east,6,2,7,0.1,0.1,0.0,0.2,0.1,0.0
5,2,7,east,6,2,10,0.2,0.1,0.0,0.3,0.1,0.0
5,2,7,east,6,2,7,0.2,0.1,0.0,0.2,0.1,0.0
5,2,9,east,6,2,13,0.2,0.2,0.0,0.3,0.2,0.0
5,2,10,east,6,2,16,0.3,0.1,0.0,0.4,0.2,0.0
5,2,10,east,6,2,10,0.3,0.1,0.0,0.3,0.1,0.0
5,2,13,east,6,2,16,0.3,0.2,0.0,0.4,0.2,0.0
5,2,13,east,6,2,18,0.3,0.2,0.0,0.4,0.3,0.0
5,2,14,east,6,2,18,0.3,0.3,0.0,0.4,0.3,0.0
5,2,18,east,6,2,18,0.4,0.3,0.0,0.4,0.3,0.0
5,4,0,north,5,5,1,0.0,0.0,0.0,0.0,0.1,0.0
5,5,0,north,5,6,1,0.0,0.0,0.0,0.0,0.1,0.0
5,5,1,north,5,6,1,0.0,0.1,0.0,0.0,0.1,0.0
5,5,2,north,5,6,3,0.1,0.0,0.0,0.1,0.1,0.0
5,5,3,north,5,6,3,0.1,0.1,0.0,0.1,0.1,0.0
5,5,3,north,5,6,9,0.1,0.1,0.0,0.2,0.2,0.0
5,5,3,north,5,6,6,0.1,0.1,0.0,0.1,0.2,0.0
5,5,6,north,5,6,8,0.1,0.2,0.0,0.1,0.3,0.0
5,5,7,north,5,6,9,0.2,0.1,0.0,0.2,0.2,0.0
5,5,8,north,5,6,12,0.1,0.3,0.0,0.2,0.3,0.0
5,5,9,north,5,6,9,0.2,0.2,0.0,0.2,0.2,0.0
5,5,9,north,5,6,12,0.2,0.2,0.0,0.2,0.3,0.0
5,5,9,north,5,6,14,0.2,0.2,0.0,0.3,0.3,0.0
5,5,12,north,5,6,12,0.2,0.3,0.0,0.2,0.3,0.0
5,5,12,north,5,6,15,0.2,0.3,0.0,0.2,0.4,0.0
5,5,14,north,5,6,14,0.3,0.3,0.0,0.3,0.3,0.0
5,5,14,north,5,6,19,0.3,0.3,0.0,0.4,0.4,0.0
5,5,14,north,5,6,17,0.3,0.3,0.0,0.3,0.4,0.0
5,6,0,north,5,7,1,0.0,0.0,0.0,0.0,0.1,0.0
5,6,1,north,5,7,6,0.0,0.1,0.0,0.1,0.2,0.0
5,6,1,north,5,7,1,0.0,0.1,0.0,0.0,0.1,0.0
5,6,2,north,5,7,3,0.1,0.0,0.0,0.1,0.1,0.0
5,6,3,north,5,7,9,0.1,0.1,0.0,0.2,0.2,0.0
5,6,3,north,5,7,6,0.1,0.1,0.0,0.1,0.2,0.0
5,6,3,north,5,7,3,0.1,0.1,0.0,0.1,0.1,0.0
5,6,6,north,5,7,8,0.1,0.2,0.0,0.1,0.3,0.0
5,6,8,north,5,7,12,0.1,0.3,0.0,0.2,0.3,0.0
5,6,9,north,5,7,9,0.2,0.2,0.0,0.2,0.2,0.0
