xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,east,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,0,3,east,1,0,8,0.0,0.2,0.0,0.1,0.2,0.0
0,0,4,east,1,0,4,0.1,0.1,0.0,0.1,0.1,0.0
0,0,8,east,1,0,8,0.1,0.2,0.0,0.1,0.2,0.0
0,0,10,east,1,0,17,0.1,0.3,0.0,0.2,0.3,0.0
0,0,10,east,1,0,10,0.1,0.3,0.0,0.1,0.3,0.0
0,0,15,east,1,0,24,0.1,0.4,0.0,0.2,0.4,0.0
0,0,17,east,1,0,17,0.2,0.3,0.0,0.2,0.3,0.0
0,0,24,east,1,0,28,0.2,0.4,0.0,0.2,0.5,0.0
0,0,24,east,1,0,24,0.2,0.4,0.0,0.2,0.4,0.0
0,0,28,east,1,0,28,0.2,0.5,0.0,0.2,0.5,0.0
0,1,0,south,0,0,1,0.0,0.0,0.0,0.0,0.1,0.0
0,1,1,south,0,0,3,0.0,0.1,0.0,0.0,0.2,0.0
0,1,1,south,0,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,1,4,south,0,0,8,0.1,0.1,0.0,0.1,0.2,0.0
0,1,4,south,0,0,4,0.1,0.1,0.0,0.1,0.1,0.0
0,1,8,south,0,0,10,0.1,0.2,0.0,0.1,0.3,0.0
0,1,10,south,0,0,10,0.1,0.3,0.0,0.1,0.3,0.0
0,1,10,south,0,0,17,0.1,0.3,0.0,0.2,0.3,0.0
0,1,10,south,0,0,15,0.1,0.3,0.0,0.1,0.4,0.0
0,1,12,south,0,0,17,0.2,0.2,0.0,0.2,0.3,0.0
0,1,17,south,0,0,24,0.2,0.3,0.0,0.2,0.4,0.0
0,1,24,south,0,0,24,0.2,0.4,0.0,0.2,0.4,0.0
0,1,24,south,0,0,28,0.2,0.4,0.0,0.2,0.5,0.0
0,2,0,south,0,1,1,0.0,0.0,0.0,0.0,0.1,0.0
0,2,1,south,0,1,1,0.0,0.1,0.0,0.0,0.1,0.0
0,2,2,south,0,1,4,0.1,0.0,0.0,0.1,0.1,0.0
0,2,4,south,0,1,8,0.1,0.1,0.0,0.1,0.2,0.0
0,2,4,south,0,1,4,0.1,0.1,0.0,0.1,0.1,0.0
0,2,8,south,0,1,12,0.1,0.2,0.0,0.2,0.2,0.0
0,2,8,south,0,1,10,0.1,0.2,0.0,0.1,0.3,0.0
0,2,10,south,0,1,10,0.1,0.3,0.0,0.1,0.3,0.0
0,2,10,south,0,1,24,0.1,0.3,0.0,0.2,0.4,0.0
0,2,17,south,0,1,24,0.2,0.3,0.0,0.2,0.4,0.0
0,2,17,south,0,1,17,0.2,0.3,0.0,0.2,0.3,0.0
0,2,24,south,0,1,24,0.2,0.4,0.0,0.2,0.4,0.0
0,3,0,south,0,2,1,0.0,0.0,0.0,0.0,0.1,0.0
0,3,2,south,0,2,4,0.1,0.0,0.0,0.1,0.1,0.0
0,3,4,south,0,2,8,0.1,0.1,0.0,0.1,0.2,0.0
0,3,4,south,0,2,4,0.1,0.1,0.0,0.1,0.1,0.0
0,3,8,south,0,2,8,0.1,0.2,0.0,0.1,0.2,0.0
0,3,8,south,0,2,10,0.1,0.2,0.0,0.1,0.3,0.0
0,3,10,south,0,2,10,0.1,0.3,0.0,0.1,0.3,0.0
0,3,12,south,0,2,17,0.2,0.2,0.0,0.2,0.3,0.0
0,3,17,south,0,2,17,0.2,0.3,0.0,0.2,0.3,0.0
0,3,17,south,0,2,24,0.2,0.3,0.0,0.2,0.4,0.0
0,5,0,east,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,0,east,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,0,1,east,2,0,4,0.0,0.1,0.0,0.1,0.1,0.0
1,0,4,east,2,0,12,0.1,0.1,0.0,0.2,0.2,0.0
1,0,8,east,2,0,12,0.1,0.2,0.0,0.2,0.2,0.0
