xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,north,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2,north,0,1,2,0.1,0.0,0.0,0.1,0.0,0.0
0,0,4,north,0,1,4,0.1,0.1,0.0,0.1,0.1,0.0
0,0,5,north,0,1,9,0.2,0.0,0.0,0.2,0.1,0.0
0,0,7,north,0,1,13,0.3,0.0,0.0,0.3,0.1,0.0
0,0,9,north,0,1,9,0.2,0.1,0.0,0.2,0.1,0.0
0,0,9,north,0,1,12,0.2,0.1,0.0,0.2,0.2,0.0
0,0,13,north,0,1,13,0.3,0.1,0.0,0.3,0.1,0.0
0,0,17,north,0,1,17,0.3,0.2,0.0,0.3,0.2,0.0
0,0,18,north,0,1,24,0.4,0.1,0.0,0.4,0.2,0.0
0,0,19,north,0,1,18,0.4,0.1,0.1,0.4,0.1,0.0
0,0,19,north,0,1,19,0.4,0.1,0.1,0.4,0.1,0.1
0,0,21,north,0,1,21,0.5,0.1,0.1,0.5,0.1,0.1
0,0,24,north,0,1,24,0.4,0.2,0.0,0.4,0.2,0.0
0,1,0,north,0,2,1,0.0,0.0,0.0,0.0,0.1,0.0
0,1,2,north,0,2,4,0.1,0.0,0.0,0.1,0.1,0.0
0,1,4,north,0,2,12,0.1,0.1,0.0,0.2,0.2,0.0
0,1,9,north,0,2,13,0.2,0.1,0.0,0.3,0.1,0.0
0,1,9,north,0,2,12,0.2,0.1,0.0,0.2,0.2,0.0
0,1,9,north,0,2,9,0.2,0.1,0.0,0.2,0.1,0.0
0,1,12,north,0,2,12,0.2,0.2,0.0,0.2,0.2,0.0
0,1,13,north,0,2,13,0.3,0.1,0.0,0.3,0.1,0.0
0,1,13,north,0,2,17,0.3,0.1,0.0,0.3,0.2,0.0
0,1,17,north,0,2,20,0.3,0.2,0.0,0.3,0.3,0.0
0,1,17,north,0,2,17,0.3,0.2,0.0,0.3,0.2,0.0
0,1,17,north,0,2,28,0.3,0.2,0.0,0.4,0.3,0.0
0,1,18,north,0,2,18,0.4,0.1,0.0,0.4,0.1,0.0
0,1,19,north,0,2,24,0.4,0.1,0.1,0.4,0.2,0.0
0,1,21,north,0,2,30,0.5,0.1,0.1,0.5,0.2,0.1
0,1,24,north,0,2,28,0.4,0.2,0.0,0.4,0.3,0.0
0,1,24,north,0,2,24,0.4,0.2,0.0,0.4,0.2,0.0
0,2,0,north,0,3,1,0.0,0.0,0.0,0.0,0.1,0.0
0,2,1,north,0,3,1,0.0,0.1,0.0,0.0,0.1,0.0
0,2,4,north,0,3,8,0.1,0.1,0.0,0.1,0.2,0.0
0,2,4,north,0,3,4,0.1,0.1,0.0,0.1,0.1,0.0
0,2,9,north,0,3,12,0.2,0.1,0.0,0.2,0.2,0.0
0,2,12,north,0,3,16,0.2,0.2,0.0,0.2,0.3,0.0
0,2,12,north,0,3,12,0.2,0.2,0.0,0.2,0.2,0.0
0,2,13,north,0,3,17,0.3,0.1,0.0,0.3,0.2,0.0
0,2,17,north,0,3,20,0.3,0.2,0.0,0.3,0.3,0.0
0,2,17,north,0,3,17,0.3,0.2,0.0,0.3,0.2,0.0
0,2,18,north,0,3,24,0.4,0.1,0.0,0.4,0.2,0.0
0,2,20,north,0,3,27,0.3,0.3,0.0,0.3,0.4,0.0
0,2,24,north,0,3,24,0.4,0.2,0.0,0.4,0.2,0.0
0,2,24,north,0,3,28,0.4,0.2,0.0,0.4,0.3,0.0
0,2,28,north,0,3,28,0.4,0.3,0.0,0.4,0.3,0.0
0,3,0,north,0,4,1,0.0,0.0,0.0,0.0,0.1,0.0
0,3,1,north,0,4,3,0.0,0.1,0.0,0.0,0.2,0.0
0,3,1,north,0,4,1,0.0,0.1,0.0,0.0,0.1,0.0
0,3,2,north,0,4,4,0.1,0.0,0.0,0.1,0.1,0.0
0,3,4,north,0,4,8,0.1,0.1,0.0,0.1,0.2,0.0
0,3,8,north,0,4,8,0.1,0.2,0.0,0.1,0.2,0.0
0,3,8,north,0,4,12,0.1,0.2,0.0,0.2,0.2,0.0
0,3,12,north,0,4,16,0.2,0.2,0.0,0.2,0.3,0.0
0,3,12,north,0,4,12,0.2,0.2,0.0,0.2,0.2,0.0
0,3,16,north,0,4,16,0.2,0.3,0.0,0.2,0.3,0.0
0,3,17,north,0,4,17,0.3,0.2,0.0,0.3,0.2,0.0
0,3,17,north,0,4,20,0.3,0.2,0.0,0.3,0.3,0.0
0,3,20,north,0,4,28,0.3,0.3,0.0,0.4,0.3,0.0
0,3,20,north,0,4,27,0.3,0.3,0.0,0.3,0.4,0.0
0,3,24,north,0,4,28,0.4,0.2,0.0,0.4,0.3,0.0
0,4,0,north,0,5,1,0.0,0.0,0.0,0.0,0.1,0.0
0,4,1,north,0,5,3,0.0,0.1,0.0,0.0,0.2,0.0
0,4,1,north,0,5,1,0.0,0.1,0.0,0.0,0.1,0.0
0,4,2,north,0,5,4,0.1,0.0,0.0,0.1,0.1,0.0
0,4,3,north,0,5,6,0.0,0.2,0.0,0.0,0.3,0.0
0,4,3,north,0,5,3,0.0,0.2,0.0,0.0,0.2,0.0
0,4,4,north,0,5,8,0.1,0.1,0.0,0.1,0.2,0.0
0,4,4,north,0,5,4,0.1,0.1,0.0,0.1,0.1,0.0
0,4,8,north,0,5,11,0.1,0.2,0.0,0.1,0.3,0.0
0,4,12,north,0,5,16,0.2,0.2,0.0,0.2,0.3,0.0
0,4,16,north,0,5,23,0.2,0.3,0.0,0.2,0.4,0.0
0,4,16,north,0,5,16,0.2,0.3,0.0,0.2,0.3,0.0
0,4,17,north,0,5,20,0.3,0.2,0.0,0.3,0.3,0.0
0,4,20,north,0,5,27,0.3,0.3,0.0,0.3,0.4,0.0
0,4,20,north,0,5,20,0.3,0.3,0.0,0.3,0.3,0.0
0,5,0,north,0,6,1,0.0,0.0,0.0,0.0,0.1,0.0
0,5,1,north,0,6,3,0.0,0.1,0.0,0.0,0.2,0.0
0,5,1,north,0,6,1,0.0,0.1,0.0,0.0,0.1,0.0
0,5,2,north,0,6,4,0.1,0.0,0.0,0.1,0.1,0.0
0,5,3,north,0,6,6,0.0,0.2,0.0,0.0,0.3,0.0
