xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,east,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,0,3,east,1,0,3,0.1,0.1,0.0,0.1,0.1,0.0
0,0,6,east,1,0,6,0.1,0.2,0.0,0.1,0.2,0.0
0,0,8,east,1,0,13,0.1,0.3,0.0,0.2,0.3,0.0
0,0,8,east,1,0,8,0.1,0.3,0.0,0.1,0.3,0.0
0,0,13,east,1,0,13,0.2,0.3,0.0,0.2,0.3,0.0
0,1,0,south,0,0,1,0.0,0.0,0.0,0.0,0.1,0.0
0,1,1,south,0,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,1,3,south,0,0,6,0.1,0.1,0.0,0.1,0.2,0.0
0,1,3,south,0,0,3,0.1,0.1,0.0,0.1,0.1,0.0
0,1,6,south,0,0,8,0.1,0.2,0.0,0.1,0.3,0.0
0,1,8,south,0,0,13,0.1,0.3,0.0,0.2,0.3,0.0
0,2,0,south,0,1,1,0.0,0.0,0.0,0.0,0.1,0.0
0,2,2,south,0,1,3,0.1,0.0,0.0,0.1,0.1,0.0
0,2,3,south,0,1,6,0.1,0.1,0.0,0.1,0.2,0.0
0,2,3,south,0,1,3,0.1,0.1,0.0,0.1,0.1,0.0
0,2,6,south,0,1,6,0.1,0.2,0.0,0.1,0.2,0.0
0,2,6,south,0,1,8,0.1,0.2,0.0,0.1,0.3,0.0
0,4,0,east,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,1,east,1,4,1,0.0,0.1,0.0,0.0,0.1,0.0
0,5,0,south,0,4,1,0.0,0.0,0.0,0.0,0.1,0.0
0,8,0,east,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,0,east,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,0,1,east,2,0,3,0.0,0.1,0.0,0.1,0.1,0.0
1,0,3,east,2,0,9,0.1,0.1,0.0,0.2,0.2,0.0
1,0,6,east,2,0,9,0.1,0.2,0.0,0.2,0.2,0.0
1,0,8,east,2,0,13,0.1,0.3,0.0,0.2,0.3,0.0
1,0,13,east,2,0,13,0.2,0.3,0.0,0.2,0.3,0.0
1,0,13,east,2,0,18,0.2,0.3,0.0,0.2,0.4,0.0
1,1,0,south,1,0,1,0.0,0.0,0.0,0.0,0.1,0.0
1,2,0,west,0,2,2,0.0,0.0,0.0,0.1,0.0,0.0
1,2,1,west,0,2,3,0.0,0.1,0.0,0.1,0.1,0.0
1,2,3,west,0,2,6,0.1,0.1,0.0,0.1,0.2,0.0
1,2,6,west,0,2,6,0.1,0.2,0.0,0.1,0.2,0.0
1,3,0,south,1,2,1,0.0,0.0,0.0,0.0,0.1,0.0
1,3,1,south,1,2,3,0.0,0.1,0.0,0.1,0.1,0.0
1,3,1,south,1,2,1,0.0,0.1,0.0,0.0,0.1,0.0
1,3,3,south,1,2,6,0.1,0.1,0.0,0.1,0.2,0.0
1,4,0,south,1,3,1,0.0,0.0,0.0,0.0,0.1,0.0
1,4,1,south,1,3,3,0.0,0.1,0.0,0.1,0.1,0.0
1,7,0,north,1,8,1,0.0,0.0,0.0,0.0,0.1,0.0
1,8,0,east,2,8,2,0.0,0.0,0.0,0.1,0.0,0.0
1,8,0,east,2,8,3,0.0,0.0,0.0,0.1,0.1,0.0
1,8,1,east,2,8,3,0.0,0.1,0.0,0.1,0.1,0.0
1,9,0,south,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,east,3,0,2,0.0,0.0,0.0,0.1,0.0,0.0
2,0,2,east,3,0,2,0.1,0.0,0.0,0.1,0.0,0.0
2,0,3,east,3,0,3,0.1,0.1,0.0,0.1,0.1,0.0
2,0,3,east,3,0,7,0.1,0.1,0.0,0.2,0.1,0.0
2,0,9,east,3,0,9,0.2,0.2,0.0,0.2,0.2,0.0
2,0,13,east,3,0,17,0.2,0.3,0.0,0.3,0.3,0.0
