xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,east,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,1,0,south,0,0,1,0.0,0.0,0.0,0.0,0.1,0.0
0,7,0,north,0,8,1,0.0,0.0,0.0,0.0,0.1,0.0
0,8,0,north,0,9,1,0.0,0.0,0.0,0.0,0.1,0.0
0,8,1,north,0,9,1,0.0,0.1,0.0,0.0,0.1,0.0
0,9,0,east,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,1,east,1,9,1,0.0,0.1,0.0,0.0,0.1,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,0,1,east,2,0,3,0.0,0.1,0.0,0.1,0.1,0.0
1,0,6,east,2,0,6,0.1,0.2,0.0,0.1,0.2,0.0
1,1,0,south,1,0,1,0.0,0.0,0.0,0.0,0.1,0.0
1,1,1,south,1,0,6,0.0,0.1,0.0,0.1,0.2,0.0
1,1,1,south,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
1,2,0,south,1,1,1,0.0,0.0,0.0,0.0,0.1,0.0
1,2,1,south,1,1,1,0.0,0.1,0.0,0.0,0.1,0.0
1,3,0,south,1,2,1,0.0,0.0,0.0,0.0,0.1,0.0
1,6,0,north,1,7,1,0.0,0.0,0.0,0.0,0.1,0.0
1,7,0,north,1,8,1,0.0,0.0,0.0,0.0,0.1,0.0
1,7,1,north,1,8,1,0.0,0.1,0.0,0.0,0.1,0.0
1,7,2,north,1,8,3,0.1,0.0,0.0,0.1,0.1,0.0
1,7,3,north,1,8,3,0.1,0.1,0.0,0.1,0.1,0.0
1,7,3,north,1,8,9,0.1,0.1,0.0,0.2,0.2,0.0
1,7,9,north,1,8,9,0.2,0.2,0.0,0.2,0.2,0.0
1,7,9,north,1,8,13,0.2,0.2,0.0,0.2,0.3,0.0
1,7,9,north,1,8,16,0.2,0.2,0.0,0.3,0.3,0.0
1,8,0,north,1,9,1,0.0,0.0,0.0,0.0,0.1,0.0
1,8,1,north,1,9,1,0.0,0.1,0.0,0.0,0.1,0.0
1,8,1,north,1,9,6,0.0,0.1,0.0,0.1,0.2,0.0
1,8,3,north,1,9,6,0.1,0.1,0.0,0.1,0.2,0.0
1,8,3,north,1,9,3,0.1,0.1,0.0,0.1,0.1,0.0
1,8,3,north,1,9,9,0.1,0.1,0.0,0.2,0.2,0.0
1,8,9,north,1,9,9,0.2,0.2,0.0,0.2,0.2,0.0
1,8,9,north,1,9,13,0.2,0.2,0.0,0.2,0.3,0.0
1,8,9,north,1,9,16,0.2,0.2,0.0,0.3,0.3,0.0
1,8,13,north,1,9,13,0.2,0.3,0.0,0.2,0.3,0.0
1,8,16,north,1,9,21,0.3,0.3,0.0,0.3,0.4,0.0
1,9,0,east,2,9,2,0.0,0.0,0.0,0.1,0.0,0.0
1,9,1,east,2,9,3,0.0,0.1,0.0,0.1,0.1,0.0
1,9,3,east,2,9,7,0.1,0.1,0.0,0.2,0.1,0.0
1,9,6,east,2,9,6,0.1,0.2,0.0,0.1,0.2,0.0
1,9,6,east,2,9,9,0.1,0.2,0.0,0.2,0.2,0.0
1,9,9,east,2,9,9,0.2,0.2,0.0,0.2,0.2,0.0
1,9,13,east,2,9,16,0.2,0.3,0.0,0.3,0.3,0.0
1,9,16,east,2,9,16,0.3,0.3,0.0,0.3,0.3,0.0
1,9,21,east,2,9,21,0.3,0.4,0.0,0.3,0.4,0.0
2,0,0,east,3,0,2,0.0,0.0,0.0,0.1,0.0,0.0
2,0,1,east,3,0,3,0.0,0.1,0.0,0.1,0.1,0.0
2,0,2,east,3,0,2,0.1,0.0,0.0,0.1,0.0,0.0
2,0,3,east,3,0,3,0.1,0.1,0.0,0.1,0.1,0.0
2,0,3,east,3,0,7,0.1,0.1,0.0,0.2,0.1,0.0
2,0,6,east,3,0,9,0.1,0.2,0.0,0.2,0.2,0.0
2,1,0,south,2,0,1,0.0,0.0,0.0,0.0,0.1,0.0
