xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,east,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,1,0,south,0,0,1,0.0,0.0,0.0,0.0,0.1,0.0
0,1,1,south,0,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,2,0,south,0,1,1,0.0,0.0,0.0,0.0,0.1,0.0
0,4,0,north,0,5,1,0.0,0.0,0.0,0.0,0.1,0.0
0,5,0,east,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,1,east,1,5,1,0.0,0.1,0.0,0.0,0.1,0.0
0,6,0,south,0,5,1,0.0,0.0,0.0,0.0,0.1,0.0
0,6,1,south,0,5,1,0.0,0.1,0.0,0.0,0.1,0.0
0,7,0,south,0,6,1,0.0,0.0,0.0,0.0,0.1,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,0,1,east,2,0,3,0.0,0.1,0.0,0.1,0.1,0.0
1,0,6,east,2,0,6,0.1,0.2,0.0,0.1,0.2,0.0
1,1,0,south,1,0,1,0.0,0.0,0.0,0.0,0.1,0.0
1,1,1,south,1,0,6,0.0,0.1,0.0,0.1,0.2,0.0
1,1,1,south,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
1,2,0,south,1,1,1,0.0,0.0,0.0,0.0,0.1,0.0
1,2,1,south,1,1,1,0.0,0.1,0.0,0.0,0.1,0.0
1,3,0,south,1,2,1,0.0,0.0,0.0,0.0,0.1,0.0
1,5,0,east,2,5,2,0.0,0.0,0.0,0.1,0.0,0.0
1,5,1,east,2,5,3,0.0,0.1,0.0,0.1,0.1,0.0
1,5,1,east,2,5,6,0.0,0.1,0.0,0.1,0.2,0.0
1,7,0,east,2,7,2,0.0,0.0,0.0,0.1,0.0,0.0
2,0,0,east,3,0,2,0.0,0.0,0.0,0.1,0.0,0.0
2,0,1,east,3,0,3,0.0,0.1,0.0,0.1,0.1,0.0
2,0,2,east,3,0,2,0.1,0.0,0.0,0.1,0.0,0.0
2,0,3,east,3,0,3,0.1,0.1,0.0,0.1,0.1,0.0
2,0,3,east,3,0,7,0.1,0.1,0.0,0.2,0.1,0.0
2,0,6,east,3,0,9,0.1,0.2,0.0,0.2,0.2,0.0
2,1,0,south,2,0,1,0.0,0.0,0.0,0.0,0.1,0.0
2,4,0,east,3,4,2,0.0,0.0,0.0,0.1,0.0,0.0
2,4,1,east,3,4,3,0.0,0.1,0.0,0.1,0.1,0.0
2,4,3,east,3,4,3,0.1,0.1,0.0,0.1,0.1,0.0
2,4,3,east,3,4,7,0.1,0.1,0.0,0.2,0.1,0.0
2,4,6,east,3,4,9,0.1,0.2,0.0,0.2,0.2,0.0
2,4,6,east,3,4,6,0.1,0.2,0.0,0.1,0.2,0.0
2,4,6,east,3,4,8,0.1,0.2,0.0,0.1,0.3,0.0
2,4,8,east,3,4,12,0.1,0.3,0.0,0.2,0.3,0.0
2,4,12,east,3,4,12,0.2,0.3,0.0,0.2,0.3,0.0
2,4,12,east,3,4,16,0.2,0.3,0.0,0.3,0.3,0.0
2,5,0,south,2,4,1,0.0,0.0,0.0,0.0,0.1,0.0
2,5,1,south,2,4,1,0.0,0.1,0.0,0.0,0.1,0.0
2,5,1,south,2,4,6,0.0,0.1,0.0,0.1,0.2,0.0
2,5,2,south,2,4,3,0.1,0.0,0.0,0.1,0.1,0.0
2,5,3,south,2,4,6,0.1,0.1,0.0,0.1,0.2,0.0
2,5,6,south,2,4,12,0.1,0.2,0.0,0.2,0.3,0.0
2,5,6,south,2,4,6,0.1,0.2,0.0,0.1,0.2,0.0
2,5,6,south,2,4,8,0.1,0.2,0.0,0.1,0.3,0.0
2,5,9,south,2,4,12,0.2,0.2,0.0,0.2,0.3,0.0
2,6,0,south,2,5,1,0.0,0.0,0.0,0.0,0.1,0.0
2,6,1,south,2,5,6,0.0,0.1,0.0,0.1,0.2,0.0
2,6,1,south,2,5,1,0.0,0.1,0.0,0.0,0.1,0.0
