xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,north,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,east,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,east,1,1,1,0.0,0.1,0.0,0.0,0.1,0.0
0,2,0,south,0,1,1,0.0,0.0,0.0,0.0,0.1,0.0
0,2,1,south,0,1,1,0.0,0.1,0.0,0.0,0.1,0.0
0,3,0,south,0,2,1,0.0,0.0,0.0,0.0,0.1,0.0
0,5,0,north,0,6,1,0.0,0.0,0.0,0.0,0.1,0.0
0,5,2,north,0,6,4,0.1,0.0,0.0,0.1,0.1,0.0
0,5,4,north,0,6,4,0.1,0.1,0.0,0.1,0.1,0.0
0,6,0,north,0,7,1,0.0,0.0,0.0,0.0,0.1,0.0
0,6,1,north,0,7,1,0.0,0.1,0.0,0.0,0.1,0.0
0,6,2,north,0,7,4,0.1,0.0,0.0,0.1,0.1,0.0
0,6,4,north,0,7,4,0.1,0.1,0.0,0.1,0.1,0.0
0,6,4,north,0,7,7,0.1,0.1,0.0,0.1,0.2,0.0
0,7,0,north,0,8,1,0.0,0.0,0.0,0.0,0.1,0.0
0,7,1,north,0,8,1,0.0,0.1,0.0,0.0,0.1,0.0
0,7,1,north,0,8,3,0.0,0.1,0.0,0.0,0.2,0.0
0,7,4,north,0,8,7,0.1,0.1,0.0,0.1,0.2,0.0
0,7,4,north,0,8,4,0.1,0.1,0.0,0.1,0.1,0.0
0,7,7,north,0,8,9,0.1,0.2,0.0,0.1,0.3,0.0
0,8,0,east,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,1,east,1,8,1,0.0,0.1,0.0,0.0,0.1,0.0
0,8,3,east,1,8,7,0.0,0.2,0.0,0.1,0.2,0.0
0,8,4,east,1,8,7,0.1,0.1,0.0,0.1,0.2,0.0
0,8,7,east,1,8,7,0.1,0.2,0.0,0.1,0.2,0.0
0,8,9,east,1,8,9,0.1,0.3,0.0,0.1,0.3,0.0
0,9,0,south,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,north,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,east,2,1,4,0.0,0.0,0.0,0.1,0.1,0.0
1,1,0,east,2,1,2,0.0,0.0,0.0,0.1,0.0,0.0
1,1,1,east,2,1,4,0.0,0.1,0.0,0.1,0.1,0.0
1,1,1,east,2,1,7,0.0,0.1,0.0,0.1,0.2,0.0
1,2,0,south,1,1,1,0.0,0.0,0.0,0.0,0.1,0.0
1,2,1,south,1,1,1,0.0,0.1,0.0,0.0,0.1,0.0
1,3,0,south,1,2,1,0.0,0.0,0.0,0.0,0.1,0.0
1,4,0,north,1,5,1,0.0,0.0,0.0,0.0,0.1,0.0
1,5,0,west,0,5,2,0.0,0.0,0.0,0.1,0.0,0.0
1,5,1,west,0,5,4,0.0,0.1,0.0,0.1,0.1,0.0
1,6,0,west,0,6,2,0.0,0.0,0.0,0.1,0.0,0.0
1,7,0,north,1,8,1,0.0,0.0,0.0,0.0,0.1,0.0
1,8,0,east,2,8,2,0.0,0.0,0.0,0.1,0.0,0.0
1,8,0,east,2,8,4,0.0,0.0,0.0,0.1,0.1,0.0
1,8,1,east,2,8,4,0.0,0.1,0.0,0.1,0.1,0.0
1,8,1,east,2,8,7,0.0,0.1,0.0,0.1,0.2,0.0
1,8,7,east,2,8,10,0.1,0.2,0.0,0.2,0.2,0.0
1,8,7,east,2,8,7,0.1,0.2,0.0,0.1,0.2,0.0
1,8,9,east,2,8,14,0.1,0.3,0.0,0.2,0.3,0.0
2,0,0,north,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,east,3,1,2,0.0,0.0,0.0,0.1,0.0,0.0
2,1,2,east,3,1,4,0.1,0.0,0.0,0.1,0.1,0.0
2,1,2,east,3,1,2,0.1,0.0,0.0,0.1,0.0,0.0
2,1,4,east,3,1,8,0.1,0.1,0.0,0.2,0.1,0.0
2,1,4,east,3,1,4,0.1,0.1,0.0,0.1,0.1,0.0
2,1,4,east,3,1,10,0.1,0.1,0.0,0.2,0.2,0.0
2,1,7,east,3,1,10,0.1,0.2,0.0,0.2,0.2,0.0
2,2,0,east,3,2,2,0.0,0.0,0.0,0.1,0.0,0.0
2,4,0,east,3,4,2,0.0,0.0,0.0,0.1,0.0,0.0
2,8,0,east,3,8,2,0.0,0.0,0.0,0.1,0.0,0.0
2,8,2,east,3,8,2,0.1,0.0,0.0,0.1,0.0,0.0
2,8,2,east,3,8,4,0.1,0.0,0.0,0.1,0.1,0.0
2,8,4,east,3,8,4,0.1,0.1,0.0,0.1,0.1,0.0
2,8,4,east,3,8,8,0.1,0.1,0.0,0.2,0.1,0.0
2,8,7,east,3,8,10,0.1,0.2,0.0,0.2,0.2,0.0
2,8,10,east,3,8,10,0.2,0.2,0.0,0.2,0.2,0.0
2,8,10,east,3,8,14,0.2,0.2,0.0,0.2,0.3,0.0
2,8,14,east,3,8,18,0.2,0.3,0.0,0.3,0.3,0.0
2,9,0,east,3,9,2,0.0,0.0,0.0,0.1,0.0,0.0
3,0,0,north,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,2,north,3,1,2,0.1,0.0,0.0,0.1,0.0,0.0
3,0,5,north,3,1,8,0.2,0.0,0.0,0.2,0.1,0.0
3,0,5,north,3,1,11,0.2,0.0,0.0,0.3,0.1,0.0
3,0,6,north,3,1,11,0.3,0.0,0.0,0.3,0.1,0.0
3,0,11,north,3,1,11,0.3,0.1,0.0,0.3,0.1,0.0
3,0,12,north,3,1,12,0.3,0.1,0.1,0.3,0.1,0.1
3,1,0,north,3,2,1,0.0,0.0,0.0,0.0,0.1,0.0
3,1,2,north,3,2,4,0.1,0.0,0.0,0.1,0.1,0.0
3,1,2,north,3,2,8,0.1,0.0,0.0,0.2,0.1,0.0
3,1,4,north,3,2,10,0.1,0.1,0.0,0.2,0.2,0.0
3,1,4,north,3,2,8,0.1,0.1,0.0,0.2,0.1,0.0
3,1,8,north,3,2,10,0.2,0.1,0.0,0.2,0.2,0.0
3,1,8,north,3,2,8,0.2,0.1,0.0,0.2,0.1,0.0
3,1,10,north,3,2,10,0.2,0.2,0.0,0.2,0.2,0.0
3,1,11,north,3,2,11,0.3,0.1,0.0,0.3,0.1,0.0
3,1,11,north,3,2,15,0.3,0.1,0.0,0.3,0.2,0.0
3,1,11,north,3,2,20,0.3,0.1,0.0,0.4,0.2,0.0
3,1,12,north,3,2,17,0.3,0.1,0.1,0.4,0.1,0.1
3,2,0,north,3,3,1,0.0,0.0,0.0,0.0,0.1,0.0
3,2,1,north,3,3,4,0.0,0.1,0.0,0.1,0.1,0.0
3,2,1,north,3,3,1,0.0,0.1,0.0,0.0,0.1,0.0
3,2,2,north,3,3,4,0.1,0.0,0.0,0.1,0.1,0.0
3,2,4,north,3,3,4,0.1,0.1,0.0,0.1,0.1,0.0
3,2,4,north,3,3,10,0.1,0.1,0.0,0.2,0.2,0.0
3,2,4,north,3,3,7,0.1,0.1,0.0,0.1,0.2,0.0
3,2,8,north,3,3,10,0.2,0.1,0.0,0.2,0.2,0.0
3,2,10,north,3,3,10,0.2,0.2,0.0,0.2,0.2,0.0
3,2,10,north,3,3,14,0.2,0.2,0.0,0.2,0.3,0.0
3,2,11,north,3,3,20,0.3,0.1,0.0,0.4,0.2,0.0
3,2,11,north,3,3,15,0.3,0.1,0.0,0.3,0.2,0.0
3,2,15,north,3,3,15,0.3,0.2,0.0,0.3,0.2,0.0
3,2,17,north,3,3,21,0.4,0.1,0.1,0.4,0.2,0.1
3,2,20,north,3,3,23,0.4,0.2,0.0,0.4,0.3,0.0
3,3,0,north,3,4,1,0.0,0.0,0.0,0.0,0.1,0.0
3,3,1,north,3,4,7,0.0,0.1,0.0,0.1,0.2,0.0
3,3,1,north,3,4,1,0.0,0.1,0.0,0.0,0.1,0.0
3,3,4,north,3,4,4,0.1,0.1,0.0,0.1,0.1,0.0
3,3,4,north,3,4,7,0.1,0.1,0.0,0.1,0.2,0.0
3,3,7,north,3,4,7,0.1,0.2,0.0,0.1,0.2,0.0
3,3,10,north,3,4,10,0.2,0.2,0.0,0.2,0.2,0.0
3,3,10,north,3,4,15,0.2,0.2,0.0,0.3,0.2,0.0
3,3,10,north,3,4,14,0.2,0.2,0.0,0.2,0.3,0.0
3,3,14,north,3,4,14,0.2,0.3,0.0,0.2,0.3,0.0
