xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,east,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,1,0,south,0,0,1,0.0,0.0,0.0,0.0,0.1,0.0
0,1,1,south,0,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,2,0,south,0,1,1,0.0,0.0,0.0,0.0,0.1,0.0
0,8,0,east,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,0,1,east,2,0,3,0.0,0.1,0.0,0.1,0.1,0.0
1,3,0,east,2,3,2,0.0,0.0,0.0,0.1,0.0,0.0
1,6,0,east,2,6,2,0.0,0.0,0.0,0.1,0.0,0.0
1,7,0,north,1,8,1,0.0,0.0,0.0,0.0,0.1,0.0
1,8,0,east,2,8,2,0.0,0.0,0.0,0.1,0.0,0.0
1,8,1,east,2,8,3,0.0,0.1,0.0,0.1,0.1,0.0
2,0,0,east,3,0,2,0.0,0.0,0.0,0.1,0.0,0.0
2,0,1,east,3,0,3,0.0,0.1,0.0,0.1,0.1,0.0
2,0,2,east,3,0,2,0.1,0.0,0.0,0.1,0.0,0.0
2,0,3,east,3,0,7,0.1,0.1,0.0,0.2,0.1,0.0
2,1,0,south,2,0,1,0.0,0.0,0.0,0.0,0.1,0.0
2,2,0,north,2,3,1,0.0,0.0,0.0,0.0,0.1,0.0
2,2,2,north,2,3,3,0.1,0.0,0.0,0.1,0.1,0.0
2,3,0,north,2,4,1,0.0,0.0,0.0,0.0,0.1,0.0
2,3,1,north,2,4,1,0.0,0.1,0.0,0.0,0.1,0.0
2,3,2,north,2,4,3,0.1,0.0,0.0,0.1,0.1,0.0
2,3,3,north,2,4,3,0.1,0.1,0.0,0.1,0.1,0.0
2,4,0,north,2,5,1,0.0,0.0,0.0,0.0,0.1,0.0
2,4,1,north,2,5,1,0.0,0.1,0.0,0.0,0.1,0.0
2,4,1,north,2,5,6,0.0,0.1,0.0,0.1,0.2,0.0
2,4,2,north,2,5,3,0.1,0.0,0.0,0.1,0.1,0.0
2,4,3,north,2,5,3,0.1,0.1,0.0,0.1,0.1,0.0
2,4,3,north,2,5,6,0.1,0.1,0.0,0.1,0.2,0.0
2,5,0,north,2,6,1,0.0,0.0,0.0,0.0,0.1,0.0
2,5,1,north,2,6,1,0.0,0.1,0.0,0.0,0.1,0.0
2,5,1,north,2,6,6,0.0,0.1,0.0,0.1,0.2,0.0
2,5,3,north,2,6,6,0.1,0.1,0.0,0.1,0.2,0.0
2,5,3,north,2,6,3,0.1,0.1,0.0,0.1,0.1,0.0
2,5,6,north,2,6,6,0.1,0.2,0.0,0.1,0.2,0.0
2,5,6,north,2,6,8,0.1,0.2,0.0,0.1,0.3,0.0
2,6,0,east,3,6,2,0.0,0.0,0.0,0.1,0.0,0.0
2,6,1,east,3,6,3,0.0,0.1,0.0,0.1,0.1,0.0
2,6,2,east,3,6,2,0.1,0.0,0.0,0.1,0.0,0.0
2,6,3,east,3,6,9,0.1,0.1,0.0,0.2,0.2,0.0
2,6,6,east,3,6,8,0.1,0.2,0.0,0.1,0.3,0.0
2,6,6,east,3,6,9,0.1,0.2,0.0,0.2,0.2,0.0
2,6,6,east,3,6,6,0.1,0.2,0.0,0.1,0.2,0.0
2,6,8,east,3,6,13,0.1,0.3,0.0,0.2,0.3,0.0
2,8,0,east,3,8,2,0.0,0.0,0.0,0.1,0.0,0.0
2,8,2,east,3,8,2,0.1,0.0,0.0,0.1,0.0,0.0
2,8,2,east,3,8,3,0.1,0.0,0.0,0.1,0.1,0.0
2,8,3,east,3,8,3,0.1,0.1,0.0,0.1,0.1,0.0
3,0,0,east,4,0,2,0.0,0.0,0.0,0.1,0.0,0.0
3,0,2,east,4,0,4,0.1,0.0,0.0,0.2,0.0,0.0
3,0,2,east,4,0,2,0.1,0.0,0.0,0.1,0.0,0.0
3,0,3,east,4,0,3,0.1,0.1,0.0,0.1,0.1,0.0
