xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,0,east,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,east,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,0,east,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,1,east,1,6,7,0.0,0.1,0.0,0.1,0.2,0.0
0,6,1,east,1,6,1,0.0,0.1,0.0,0.0,0.1,0.0
0,6,4,east,1,6,7,0.1,0.1,0.0,0.1,0.2,0.0
0,6,7,east,1,6,10,0.1,0.2,0.0,0.2,0.2,0.0
0,6,7,east,1,6,7,0.1,0.2,0.0,0.1,0.2,0.0
0,7,0,south,0,6,1,0.0,0.0,0.0,0.0,0.1,0.0
0,7,1,south,0,6,1,0.0,0.1,0.0,0.0,0.1,0.0
0,7,4,south,0,6,4,0.1,0.1,0.0,0.1,0.1,0.0
0,7,4,south,0,6,7,0.1,0.1,0.0,0.1,0.2,0.0
0,8,0,south,0,7,1,0.0,0.0,0.0,0.0,0.1,0.0
0,8,2,south,0,7,4,0.1,0.0,0.0,0.1,0.1,0.0
0,9,0,south,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,2,south,0,8,2,0.1,0.0,0.0,0.1,0.0,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,0,1,east,2,0,4,0.0,0.1,0.0,0.1,0.1,0.0
1,1,0,south,1,0,1,0.0,0.0,0.0,0.0,0.1,0.0
1,3,0,east,2,3,2,0.0,0.0,0.0,0.1,0.0,0.0
1,3,1,east,2,3,4,0.0,0.1,0.0,0.1,0.1,0.0
1,3,7,east,2,3,7,0.1,0.2,0.0,0.1,0.2,0.0
1,3,7,east,2,3,9,0.1,0.2,0.0,0.1,0.3,0.0
1,3,9,east,2,3,17,0.1,0.3,0.0,0.2,0.4,0.0
1,3,9,east,2,3,13,0.1,0.3,0.0,0.2,0.3,0.0
1,3,13,east,2,3,17,0.2,0.3,0.0,0.2,0.4,0.0
1,3,17,east,2,3,17,0.2,0.4,0.0,0.2,0.4,0.0
1,3,17,east,2,3,20,0.2,0.4,0.0,0.3,0.4,0.0
1,4,0,south,1,3,1,0.0,0.0,0.0,0.0,0.1,0.0
1,4,1,south,1,3,7,0.0,0.1,0.0,0.1,0.2,0.0
1,4,1,south,1,3,1,0.0,0.1,0.0,0.0,0.1,0.0
1,4,4,south,1,3,7,0.1,0.1,0.0,0.1,0.2,0.0
1,4,7,south,1,3,9,0.1,0.2,0.0,0.1,0.3,0.0
1,4,7,south,1,3,7,0.1,0.2,0.0,0.1,0.2,0.0
1,4,9,south,1,3,13,0.1,0.3,0.0,0.2,0.3,0.0
1,4,9,south,1,3,9,0.1,0.3,0.0,0.1,0.3,0.0
1,4,13,south,1,3,17,0.2,0.3,0.0,0.2,0.4,0.0
1,5,0,south,1,4,1,0.0,0.0,0.0,0.0,0.1,0.0
1,5,1,south,1,4,4,0.0,0.1,0.0,0.1,0.1,0.0
1,5,1,south,1,4,7,0.0,0.1,0.0,0.1,0.2,0.0
1,5,1,south,1,4,1,0.0,0.1,0.0,0.0,0.1,0.0
1,5,4,south,1,4,7,0.1,0.1,0.0,0.1,0.2,0.0
1,5,7,south,1,4,9,0.1,0.2,0.0,0.1,0.3,0.0
1,5,7,south,1,4,13,0.1,0.2,0.0,0.2,0.3,0.0
1,5,10,south,1,4,13,0.2,0.2,0.0,0.2,0.3,0.0
1,6,0,south,1,5,1,0.0,0.0,0.0,0.0,0.1,0.0
1,6,1,south,1,5,7,0.0,0.1,0.0,0.1,0.2,0.0
1,6,1,south,1,5,4,0.0,0.1,0.0,0.1,0.1,0.0
1,6,1,south,1,5,1,0.0,0.1,0.0,0.0,0.1,0.0
1,6,7,south,1,5,7,0.1,0.2,0.0,0.1,0.2,0.0
1,6,10,south,1,5,10,0.2,0.2,0.0,0.2,0.2,0.0
1,7,0,south,1,6,1,0.0,0.0,0.0,0.0,0.1,0.0
1,8,0,west,0,8,2,0.0,0.0,0.0,0.1,0.0,0.0
1,9,0,west,0,9,2,0.0,0.0,0.0,0.1,0.0,0.0
1,9,2,west,0,9,2,0.1,0.0,0.0,0.1,0.0,0.0
2,0,0,east,3,0,2,0.0,0.0,0.0,0.1,0.0,0.0
2,0,2,east,3,0,2,0.1,0.0,0.0,0.1,0.0,0.0
2,0,4,east,3,0,4,0.1,0.1,0.0,0.1,0.1,0.0
2,3,0,east,3,3,2,0.0,0.0,0.0,0.1,0.0,0.0
2,3,1,east,3,3,4,0.0,0.1,0.0,0.1,0.1,0.0
2,3,2,east,3,3,4,0.1,0.0,0.0,0.1,0.1,0.0
2,3,2,east,3,3,2,0.1,0.0,0.0,0.1,0.0,0.0
2,3,4,east,3,3,4,0.1,0.1,0.0,0.1,0.1,0.0
2,3,4,east,3,3,10,0.1,0.1,0.0,0.2,0.2,0.0
2,3,4,east,3,3,8,0.1,0.1,0.0,0.2,0.1,0.0
2,3,7,east,3,3,10,0.1,0.2,0.0,0.2,0.2,0.0
2,3,9,east,3,3,13,0.1,0.3,0.0,0.2,0.3,0.0
2,3,13,east,3,3,17,0.2,0.3,0.0,0.2,0.4,0.0
2,3,13,east,3,3,13,0.2,0.3,0.0,0.2,0.3,0.0
2,3,17,east,3,3,17,0.2,0.4,0.0,0.2,0.4,0.0
2,3,17,east,3,3,20,0.2,0.4,0.0,0.3,0.4,0.0
2,4,0,south,2,3,1,0.0,0.0,0.0,0.0,0.1,0.0
2,9,0,west,1,9,2,0.0,0.0,0.0,0.1,0.0,0.0
3,0,0,east,4,0,2,0.0,0.0,0.0,0.1,0.0,0.0
3,0,1,east,4,0,4,0.0,0.1,0.0,0.1,0.1,0.0
3,0,2,east,4,0,5,0.1,0.0,0.0,0.2,0.0,0.0
3,0,2,east,4,0,2,0.1,0.0,0.0,0.1,0.0,0.0
3,0,4,east,4,0,8,0.1,0.1,0.0,0.2,0.1,0.0
3,1,0,south,3,0,1,0.0,0.0,0.0,0.0,0.1,0.0
3,3,0,east,4,3,2,0.0,0.0,0.0,0.1,0.0,0.0
3,3,2,east,4,3,8,0.1,0.0,0.0,0.2,0.1,0.0
3,3,2,east,4,3,2,0.1,0.0,0.0,0.1,0.0,0.0
3,3,4,east,4,3,4,0.1,0.1,0.0,0.1,0.1,0.0
3,3,4,east,4,3,8,0.1,0.1,0.0,0.2,0.1,0.0
3,3,8,east,4,3,8,0.2,0.1,0.0,0.2,0.1,0.0
3,3,10,east,4,3,10,0.2,0.2,0.0,0.2,0.2,0.0
3,3,10,east,4,3,16,0.2,0.2,0.0,0.3,0.3,0.0
3,3,13,east,4,3,16,0.2,0.3,0.0,0.3,0.3,0.0
3,3,17,east,4,3,20,0.2,0.4,0.0,0.3,0.4,0.0
3,3,20,east,4,3,20,0.3,0.4,0.0,0.3,0.4,0.0
4,0,0,east,5,0,2,0.0,0.0,0.0,0.1,0.0,0.0
4,0,2,east,5,0,2,0.1,0.0,0.0,0.1,0.0,0.0
4,0,2,east,5,0,5,0.1,0.0,0.0,0.2,0.0,0.0
4,0,4,east,5,0,4,0.1,0.1,0.0,0.1,0.1,0.0
4,0,5,east,5,0,5,0.2,0.0,0.0,0.2,0.0,0.0
4,0,5,east,5,0,6,0.2,0.0,0.0,0.3,0.0,0.0
4,0,8,east,5,0,12,0.2,0.1,0.0,0.3,0.1,0.0
4,2,0,east,5,2,2,0.0,0.0,0.0,0.1,0.0,0.0
4,2,1,east,5,2,4,0.0,0.1,0.0,0.1,0.1,0.0
4,2,4,east,5,2,4,0.1,0.1,0.0,0.1,0.1,0.0
4,2,4,east,5,2,8,0.1,0.1,0.0,0.2,0.1,0.0
4,2,8,east,5,2,14,0.2,0.1,0.0,0.3,0.2,0.0
4,2,8,east,5,2,12,0.2,0.1,0.0,0.3,0.1,0.0
4,2,10,east,5,2,10,0.2,0.2,0.0,0.2,0.2,0.0
