xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,east,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,1,0,south,0,0,1,0.0,0.0,0.0,0.0,0.1,0.0
0,7,0,north,0,8,1,0.0,0.0,0.0,0.0,0.1,0.0
0,8,0,east,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,1,east,1,8,1,0.0,0.1,0.0,0.0,0.1,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,0,1,east,2,0,3,0.0,0.1,0.0,0.1,0.1,0.0
1,2,0,east,2,2,2,0.0,0.0,0.0,0.1,0.0,0.0
1,8,0,east,2,8,2,0.0,0.0,0.0,0.1,0.0,0.0
1,8,1,east,2,8,3,0.0,0.1,0.0,0.1,0.1,0.0
1,9,0,south,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,east,3,0,2,0.0,0.0,0.0,0.1,0.0,0.0
2,0,2,east,3,0,2,0.1,0.0,0.0,0.1,0.0,0.0
2,0,3,east,3,0,7,0.1,0.1,0.0,0.2,0.1,0.0
2,1,0,north,2,2,1,0.0,0.0,0.0,0.0,0.1,0.0
2,2,0,east,3,2,2,0.0,0.0,0.0,0.1,0.0,0.0
2,2,1,east,3,2,3,0.0,0.1,0.0,0.1,0.1,0.0
2,2,2,east,3,2,2,0.1,0.0,0.0,0.1,0.0,0.0
2,3,0,south,2,2,1,0.0,0.0,0.0,0.0,0.1,0.0
2,5,0,north,2,6,1,0.0,0.0,0.0,0.0,0.1,0.0
2,6,0,north,2,7,1,0.0,0.0,0.0,0.0,0.1,0.0
2,6,1,north,2,7,1,0.0,0.1,0.0,0.0,0.1,0.0
2,7,0,north,2,8,1,0.0,0.0,0.0,0.0,0.1,0.0
2,7,1,north,2,8,6,0.0,0.1,0.0,0.1,0.2,0.0
2,7,1,north,2,8,1,0.0,0.1,0.0,0.0,0.1,0.0
2,8,0,east,3,8,2,0.0,0.0,0.0,0.1,0.0,0.0
2,8,1,east,3,8,3,0.0,0.1,0.0,0.1,0.1,0.0
2,8,2,east,3,8,2,0.1,0.0,0.0,0.1,0.0,0.0
2,8,2,east,3,8,3,0.1,0.0,0.0,0.1,0.1,0.0
2,8,3,east,3,8,7,0.1,0.1,0.0,0.2,0.1,0.0
2,8,6,east,3,8,6,0.1,0.2,0.0,0.1,0.2,0.0
3,0,0,north,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,2,north,3,1,7,0.1,0.0,0.0,0.2,0.1,0.0
3,0,2,north,3,1,2,0.1,0.0,0.0,0.1,0.0,0.0
3,0,4,north,3,1,7,0.2,0.0,0.0,0.2,0.1,0.0
3,0,4,north,3,1,10,0.2,0.0,0.0,0.3,0.1,0.0
3,0,5,north,3,1,10,0.3,0.0,0.0,0.3,0.1,0.0
3,0,7,north,3,1,7,0.2,0.1,0.0,0.2,0.1,0.0
3,0,11,north,3,1,11,0.3,0.1,0.1,0.3,0.1,0.1
3,1,0,north,3,2,1,0.0,0.0,0.0,0.0,0.1,0.0
3,1,2,north,3,2,3,0.1,0.0,0.0,0.1,0.1,0.0
3,1,2,north,3,2,7,0.1,0.0,0.0,0.2,0.1,0.0
3,1,7,north,3,2,9,0.2,0.1,0.0,0.2,0.2,0.0
3,1,7,north,3,2,7,0.2,0.1,0.0,0.2,0.1,0.0
3,1,10,north,3,2,10,0.3,0.1,0.0,0.3,0.1,0.0
3,1,11,north,3,2,15,0.3,0.1,0.1,0.4,0.1,0.1
3,2,0,east,4,2,2,0.0,0.0,0.0,0.1,0.0,0.0
3,2,1,east,4,2,3,0.0,0.1,0.0,0.1,0.1,0.0
3,2,2,east,4,2,7,0.1,0.0,0.0,0.2,0.1,0.0
3,2,2,east,4,2,2,0.1,0.0,0.0,0.1,0.0,0.0
3,2,3,east,4,2,3,0.1,0.1,0.0,0.1,0.1,0.0
3,2,3,east,4,2,7,0.1,0.1,0.0,0.2,0.1,0.0
