xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,east,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,0,3,east,1,0,7,0.0,0.2,0.0,0.1,0.2,0.0
0,1,0,south,0,0,1,0.0,0.0,0.0,0.0,0.1,0.0
0,1,1,south,0,0,3,0.0,0.1,0.0,0.0,0.2,0.0
0,1,1,south,0,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,1,3,south,0,0,3,0.0,0.2,0.0,0.0,0.2,0.0
0,2,0,south,0,1,1,0.0,0.0,0.0,0.0,0.1,0.0
0,2,1,south,0,1,1,0.0,0.1,0.0,0.0,0.1,0.0
0,2,1,south,0,1,3,0.0,0.1,0.0,0.0,0.2,0.0
0,3,0,south,0,2,1,0.0,0.0,0.0,0.0,0.1,0.0
0,3,1,south,0,2,1,0.0,0.1,0.0,0.0,0.1,0.0
0,4,0,south,0,3,1,0.0,0.0,0.0,0.0,0.1,0.0
0,6,0,north,0,7,1,0.0,0.0,0.0,0.0,0.1,0.0
0,7,0,east,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,1,east,1,7,1,0.0,0.1,0.0,0.0,0.1,0.0
0,8,0,east,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,0,1,east,2,0,4,0.0,0.1,0.0,0.1,0.1,0.0
1,0,7,east,2,0,7,0.1,0.2,0.0,0.1,0.2,0.0
1,0,7,east,2,0,9,0.1,0.2,0.0,0.1,0.3,0.0
1,1,0,south,1,0,1,0.0,0.0,0.0,0.0,0.1,0.0
1,4,0,north,1,5,1,0.0,0.0,0.0,0.0,0.1,0.0
1,5,0,north,1,6,1,0.0,0.0,0.0,0.0,0.1,0.0
1,5,1,north,1,6,1,0.0,0.1,0.0,0.0,0.1,0.0
1,5,2,north,1,6,4,0.1,0.0,0.0,0.1,0.1,0.0
1,5,4,north,1,6,10,0.1,0.1,0.0,0.2,0.2,0.0
1,5,8,north,1,6,10,0.2,0.1,0.0,0.2,0.2,0.0
1,5,10,north,1,6,10,0.2,0.2,0.0,0.2,0.2,0.0
1,5,10,north,1,6,13,0.2,0.2,0.0,0.2,0.3,0.0
1,5,14,north,1,6,17,0.3,0.2,0.0,0.3,0.3,0.0
1,6,0,north,1,7,1,0.0,0.0,0.0,0.0,0.1,0.0
1,6,1,north,1,7,7,0.0,0.1,0.0,0.1,0.2,0.0
1,6,1,north,1,7,1,0.0,0.1,0.0,0.0,0.1,0.0
1,6,2,north,1,7,4,0.1,0.0,0.0,0.1,0.1,0.0
1,6,4,north,1,7,4,0.1,0.1,0.0,0.1,0.1,0.0
1,6,4,north,1,7,10,0.1,0.1,0.0,0.2,0.2,0.0
1,6,10,north,1,7,10,0.2,0.2,0.0,0.2,0.2,0.0
1,6,10,north,1,7,13,0.2,0.2,0.0,0.2,0.3,0.0
1,6,10,north,1,7,17,0.2,0.2,0.0,0.3,0.3,0.0
1,6,13,north,1,7,13,0.2,0.3,0.0,0.2,0.3,0.0
1,6,17,north,1,7,17,0.3,0.3,0.0,0.3,0.3,0.0
1,7,0,north,1,8,1,0.0,0.0,0.0,0.0,0.1,0.0
1,7,1,north,1,8,4,0.0,0.1,0.0,0.1,0.1,0.0
1,7,1,north,1,8,7,0.0,0.1,0.0,0.1,0.2,0.0
1,7,1,north,1,8,1,0.0,0.1,0.0,0.0,0.1,0.0
1,7,2,north,1,8,4,0.1,0.0,0.0,0.1,0.1,0.0
1,7,4,north,1,8,4,0.1,0.1,0.0,0.1,0.1,0.0
1,7,4,north,1,8,7,0.1,0.1,0.0,0.1,0.2,0.0
1,7,7,north,1,8,7,0.1,0.2,0.0,0.1,0.2,0.0
1,7,10,north,1,8,10,0.2,0.2,0.0,0.2,0.2,0.0
1,7,10,north,1,8,13,0.2,0.2,0.0,0.2,0.3,0.0
1,7,10,north,1,8,17,0.2,0.2,0.0,0.3,0.3,0.0
