xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,0,north,0,8,1,0.0,0.0,0.0,0.0,0.1,0.0
0,8,0,east,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,1,east,1,8,1,0.0,0.1,0.0,0.0,0.1,0.0
0,9,0,south,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,7,0,north,1,8,1,0.0,0.0,0.0,0.0,0.1,0.0
1,8,0,east,2,8,2,0.0,0.0,0.0,0.1,0.0,0.0
1,8,0,east,2,8,3,0.0,0.0,0.0,0.1,0.1,0.0
1,8,1,east,2,8,3,0.0,0.1,0.0,0.1,0.1,0.0
2,0,0,east,3,0,2,0.0,0.0,0.0,0.1,0.0,0.0
2,0,2,east,3,0,2,0.1,0.0,0.0,0.1,0.0,0.0
2,8,0,north,2,9,1,0.0,0.0,0.0,0.0,0.1,0.0
2,8,2,north,2,9,3,0.1,0.0,0.0,0.1,0.1,0.0
2,8,3,north,2,9,3,0.1,0.1,0.0,0.1,0.1,0.0
2,8,3,north,2,9,6,0.1,0.1,0.0,0.1,0.2,0.0
2,9,0,east,3,9,2,0.0,0.0,0.0,0.1,0.0,0.0
2,9,1,east,3,9,3,0.0,0.1,0.0,0.1,0.1,0.0
2,9,3,east,3,9,7,0.1,0.1,0.0,0.2,0.1,0.0
2,9,3,east,3,9,3,0.1,0.1,0.0,0.1,0.1,0.0
2,9,6,east,3,9,9,0.1,0.2,0.0,0.2,0.2,0.0
3,0,0,east,4,0,2,0.0,0.0,0.0,0.1,0.0,0.0
3,0,1,east,4,0,3,0.0,0.1,0.0,0.1,0.1,0.0
3,0,2,east,4,0,4,0.1,0.0,0.0,0.2,0.0,0.0
3,0,2,east,4,0,2,0.1,0.0,0.0,0.1,0.0,0.0
3,1,0,south,3,0,1,0.0,0.0,0.0,0.0,0.1,0.0
3,6,0,east,4,6,2,0.0,0.0,0.0,0.1,0.0,0.0
3,8,0,east,4,8,2,0.0,0.0,0.0,0.1,0.0,0.0
3,9,0,east,4,9,2,0.0,0.0,0.0,0.1,0.0,0.0
3,9,2,east,4,9,2,0.1,0.0,0.0,0.1,0.0,0.0
3,9,3,east,4,9,7,0.1,0.1,0.0,0.2,0.1,0.0
3,9,3,east,4,9,3,0.1,0.1,0.0,0.1,0.1,0.0
3,9,7,east,4,9,9,0.2,0.1,0.0,0.2,0.2,0.0
3,9,7,east,4,9,7,0.2,0.1,0.0,0.2,0.1,0.0
3,9,9,east,4,9,9,0.2,0.2,0.0,0.2,0.2,0.0
4,0,0,east,5,0,2,0.0,0.0,0.0,0.1,0.0,0.0
4,0,1,east,5,0,3,0.0,0.1,0.0,0.1,0.1,0.0
4,0,2,east,5,0,2,0.1,0.0,0.0,0.1,0.0,0.0
4,0,2,east,5,0,4,0.1,0.0,0.0,0.2,0.0,0.0
4,0,3,east,5,0,3,0.1,0.1,0.0,0.1,0.1,0.0
4,0,4,east,5,0,4,0.2,0.0,0.0,0.2,0.0,0.0
4,0,4,east,5,0,5,0.2,0.0,0.0,0.3,0.0,0.0
4,1,0,south,4,0,1,0.0,0.0,0.0,0.0,0.1,0.0
4,3,0,east,5,3,2,0.0,0.0,0.0,0.1,0.0,0.0
4,5,0,north,4,6,1,0.0,0.0,0.0,0.0,0.1,0.0
4,6,0,east,5,6,2,0.0,0.0,0.0,0.1,0.0,0.0
4,6,1,east,5,6,3,0.0,0.1,0.0,0.1,0.1,0.0
4,6,2,east,5,6,2,0.1,0.0,0.0,0.1,0.0,0.0
4,7,0,east,5,7,2,0.0,0.0,0.0,0.1,0.0,0.0
4,8,0,east,5,8,2,0.0,0.0,0.0,0.1,0.0,0.0
4,8,2,east,5,8,2,0.1,0.0,0.0,0.1,0.0,0.0
4,8,2,east,5,8,7,0.1,0.0,0.0,0.2,0.1,0.0
4,8,2,east,5,8,3,0.1,0.0,0.0,0.1,0.1,0.0
4,8,7,east,5,8,7,0.2,0.1,0.0,0.2,0.1,0.0
4,8,7,east,5,8,11,0.2,0.1,0.0,0.3,0.1,0.0
4,8,7,east,5,8,13,0.2,0.1,0.0,0.3,0.2,0.0
4,8,9,east,5,8,13,0.2,0.2,0.0,0.3,0.2,0.0
4,8,13,east,5,8,13,0.3,0.2,0.0,0.3,0.2,0.0
4,9,0,south,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0
4,9,2,south,4,8,2,0.1,0.0,0.0,0.1,0.0,0.0
4,9,3,south,4,8,7,0.1,0.1,0.0,0.2,0.1,0.0
4,9,7,south,4,8,7,0.2,0.1,0.0,0.2,0.1,0.0
4,9,7,south,4,8,13,0.2,0.1,0.0,0.3,0.2,0.0
4,9,9,south,4,8,9,0.2,0.2,0.0,0.2,0.2,0.0
4,9,9,south,4,8,13,0.2,0.2,0.0,0.3,0.2,0.0
5,0,0,east,6,0,2,0.0,0.0,0.0,0.1,0.0,0.0
5,0,2,east,6,0,2,0.1,0.0,0.0,0.1,0.0,0.0
5,0,2,east,6,0,4,0.1,0.0,0.0,0.2,0.0,0.0
5,0,3,east,6,0,3,0.1,0.1,0.0,0.1,0.1,0.0
5,0,3,east,6,0,7,0.1,0.1,0.0,0.2,0.1,0.0
5,0,4,east,6,0,5,0.2,0.0,0.0,0.3,0.0,0.0
5,0,4,east,6,0,4,0.2,0.0,0.0,0.2,0.0,0.0
5,0,5,east,6,0,10,0.3,0.0,0.0,0.3,0.1,-0.1
5,1,0,east,6,1,2,0.0,0.0,0.0,0.1,0.0,0.0
5,3,0,east,6,3,2,0.0,0.0,0.0,0.1,0.0,0.0
5,3,2,east,6,3,2,0.1,0.0,0.0,0.1,0.0,0.0
5,5,0,north,5,6,1,0.0,0.0,0.0,0.0,0.1,0.0
5,6,0,north,5,7,1,0.0,0.0,0.0,0.0,0.1,0.0
5,6,1,north,5,7,1,0.0,0.1,0.0,0.0,0.1,0.0
5,6,2,north,5,7,3,0.1,0.0,0.0,0.1,0.1,0.0
5,6,3,north,5,7,3,0.1,0.1,0.0,0.1,0.1,0.0
5,7,0,east,6,7,2,0.0,0.0,0.0,0.1,0.0,0.0
5,7,1,east,6,7,3,0.0,0.1,0.0,0.1,0.1,0.0
5,7,2,east,6,7,2,0.1,0.0,0.0,0.1,0.0,0.0
5,7,3,east,6,7,3,0.1,0.1,0.0,0.1,0.1,0.0
5,7,3,east,6,7,9,0.1,0.1,0.0,0.2,0.2,0.0
5,7,3,east,6,7,7,0.1,0.1,0.0,0.2,0.1,0.0
5,7,7,east,6,7,7,0.2,0.1,0.0,0.2,0.1,0.0
5,7,7,east,6,7,11,0.2,0.1,0.0,0.3,0.1,0.0
5,7,9,east,6,7,13,0.2,0.2,0.0,0.3,0.2,0.0
5,7,13,east,6,7,18,0.3,0.2,0.0,0.4,0.2,0.0
5,7,15,east,6,7,21,0.3,0.3,0.0,0.4,0.3,0.0
5,8,0,south,5,7,1,0.0,0.0,0.0,0.0,0.1,0.0
5,8,2,south,5,7,3,0.1,0.0,0.0,0.1,0.1,0.0
5,8,3,south,5,7,7,0.1,0.1,0.0,0.2,0.1,0.0
5,8,7,south,5,7,7,0.2,0.1,0.0,0.2,0.1,0.0
5,8,7,south,5,7,9,0.2,0.1,0.0,0.2,0.2,0.0
5,8,11,south,5,7,13,0.3,0.1,0.0,0.3,0.2,0.0
5,8,13,south,5,7,13,0.3,0.2,0.0,0.3,0.2,0.0
5,8,13,south,5,7,15,0.3,0.2,0.0,0.3,0.3,0.0
5,9,0,south,5,8,0,0.0,0.0,0.0,0.0,0.0,0.0
5,9,2,south,5,8,2,0.1,0.0,0.0,0.1,0.0,0.0
6,0,0,north,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,2,north,6,1,2,0.1,0.0,0.0,0.1,0.0,0.0
6,0,2,north,6,1,7,0.1,0.0,0.0,0.2,0.1,0.0
6,0,3,north,6,1,7,0.1,0.1,0.0,0.2,0.1,0.0
6,0,4,north,6,1,7,0.2,0.0,0.0,0.2,0.1,0.0
6,0,4,north,6,1,11,0.2,0.0,0.0,0.3,0.1,0.0
6,0,5,north,6,1,11,0.3,0.0,0.0,0.3,0.1,0.0
6,0,7,north,6,1,7,0.2,0.1,0.0,0.2,0.1,0.0
6,0,10,north,6,1,10,0.3,0.1,-0.1,0.3,0.1,-0.1
6,1,0,north,6,2,1,0.0,0.0,0.0,0.0,0.1,0.0
6,1,2,north,6,2,3,0.1,0.0,0.0,0.1,0.1,0.0
6,1,2,north,6,2,7,0.1,0.0,0.0,0.2,0.1,0.0
6,1,7,north,6,2,9,0.2,0.1,0.0,0.2,0.2,0.0
6,1,7,north,6,2,7,0.2,0.1,0.0,0.2,0.1,0.0
6,1,10,north,6,2,14,0.3,0.1,-0.1,0.4,0.1,-0.1
6,1,11,north,6,2,11,0.3,0.1,0.0,0.3,0.1,0.0
6,2,0,north,6,3,1,0.0,0.0,0.0,0.0,0.1,0.0
6,2,1,north,6,3,1,0.0,0.1,0.0,0.0,0.1,0.0
6,2,1,north,6,3,3,0.0,0.1,0.0,0.1,0.1,0.0
6,2,3,north,6,3,6,0.1,0.1,0.0,0.1,0.2,0.0
6,2,3,north,6,3,3,0.1,0.1,0.0,0.1,0.1,0.0
6,2,7,north,6,3,9,0.2,0.1,0.0,0.2,0.2,0.0
6,2,9,north,6,3,9,0.2,0.2,0.0,0.2,0.2,0.0
6,2,9,north,6,3,13,0.2,0.2,0.0,0.3,0.2,0.0
6,2,11,north,6,3,18,0.3,0.1,0.0,0.4,0.2,0.0
6,2,11,north,6,3,13,0.3,0.1,0.0,0.3,0.2,0.0
6,2,14,north,6,3,17,0.4,0.1,-0.1,0.4,0.2,-0.1
6,3,0,north,6,4,1,0.0,0.0,0.0,0.0,0.1,0.0
6,3,1,north,6,4,6,0.0,0.1,0.0,0.1,0.2,0.0
6,3,1,north,6,4,1,0.0,0.1,0.0,0.0,0.1,0.0
6,3,2,north,6,4,3,0.1,0.0,0.0,0.1,0.1,0.0
6,3,3,north,6,4,6,0.1,0.1,0.0,0.1,0.2,0.0
6,3,6,north,6,4,6,0.1,0.2,0.0,0.1,0.2,0.0
6,3,9,north,6,4,9,0.2,0.2,0.0,0.2,0.2,0.0
6,3,9,north,6,4,13,0.2,0.2,0.0,0.3,0.2,0.0
6,3,9,north,6,4,12,0.2,0.2,0.0,0.2,0.3,0.0
6,3,13,north,6,4,15,0.3,0.2,0.0,0.3,0.3,0.0
6,3,13,north,6,4,13,0.3,0.2,0.0,0.3,0.2,0.0
6,3,17,north,6,4,20,0.4,0.2,-0.1,0.4,0.3,-0.1
6,3,18,north,6,4,21,0.4,0.2,0.0,0.4,0.3,0.0
6,4,0,east,7,4,2,0.0,0.0,0.0,0.1,0.0,0.0
6,4,1,east,7,4,3,0.0,0.1,0.0,0.1,0.1,0.0
6,4,3,east,7,4,3,0.1,0.1,0.0,0.1,0.1,0.0
6,4,3,east,7,4,7,0.1,0.1,0.0,0.2,0.1,0.0
6,4,6,east,7,4,9,0.1,0.2,0.0,0.2,0.2,0.0
6,4,6,east,7,4,6,0.1,0.2,0.0,0.1,0.2,0.0
6,4,9,east,7,4,13,0.2,0.2,0.0,0.3,0.2,0.0
6,4,9,east,7,4,15,0.2,0.2,0.0,0.3,0.3,0.0
6,4,12,east,7,4,15,0.2,0.3,0.0,0.3,0.3,0.0
6,4,13,east,7,4,15,0.3,0.2,0.0,0.3,0.3,0.0
6,4,13,east,7,4,21,0.3,0.2,0.0,0.4,0.3,0.0
6,4,15,east,7,4,15,0.3,0.3,0.0,0.3,0.3,0.0
6,4,21,east,7,4,21,0.4,0.3,0.0,0.4,0.3,0.0
6,6,0,north,6,7,1,0.0,0.0,0.0,0.0,0.1,0.0
6,7,0,east,7,7,2,0.0,0.0,0.0,0.1,0.0,0.0
6,7,1,east,7,7,3,0.0,0.1,0.0,0.1,0.1,0.0
6,7,2,east,7,7,7,0.1,0.0,0.0,0.2,0.1,0.0
6,7,2,east,7,7,2,0.1,0.0,0.0,0.1,0.0,0.0
6,7,3,east,7,7,7,0.1,0.1,0.0,0.2,0.1,0.0
6,7,3,east,7,7,3,0.1,0.1,0.0,0.1,0.1,0.0
6,7,3,east,7,7,9,0.1,0.1,0.0,0.2,0.2,0.0
6,7,7,east,7,7,7,0.2,0.1,0.0,0.2,0.1,0.0
6,7,7,east,7,7,11,0.2,0.1,0.0,0.3,0.1,0.0
