xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,1
0,3,0,north,0,4,5
0,4,0,north,0,5,5
0,4,5,north,0,5,21
0,5,0,north,0,6,5
0,5,5,north,0,6,21
0,5,21,north,0,6,40
0,6,0,east,1,6,4
0,6,5,east,1,6,13
0,6,6,east,1,6,14
0,6,21,east,1,6,32
0,6,22,east,1,6,33
0,6,40,east,1,6,57
0,6,47,east,1,6,61
0,6,59,east,1,6,78
0,7,0,south,0,6,6
0,7,6,south,0,6,22
0,7,24,south,0,6,47
0,7,35,south,0,6,59
0,8,0,south,0,7,6
0,8,10,south,0,7,24
0,8,19,south,0,7,35
1,0,0,east,2,0,7
1,0,1,east,2,0,11
1,0,9,east,2,0,25
1,0,28,east,2,0,49
1,1,0,south,1,0,9
1,1,9,south,1,0,28
1,2,0,south,1,1,9
1,5,0,north,1,6,9
1,6,0,east,2,6,10
1,6,4,east,2,6,20
1,6,9,east,2,6,29
1,6,13,east,2,6,36
1,6,14,east,2,6,37
1,6,32,east,2,6,60
1,6,33,east,2,6,61
1,6,57,east,2,6,85
1,6,61,east,2,6,89
1,6,78,east,2,6,103
1,8,0,west,0,8,10
1,8,3,west,0,8,19
1,9,0,south,1,8,3
2,0,0,east,3,0,7
2,0,7,east,3,0,23
2,0,9,east,3,0,25
2,0,11,east,3,0,31
2,0,25,east,3,0,48
2,0,49,east,3,0,74
2,1,0,south,2,0,9
2,6,0,east,3,6,10
2,6,10,east,3,6,30
2,6,20,east,3,6,46
2,6,29,east,3,6,55
2,6,36,east,3,6,67
2,6,37,east,3,6,68
2,6,60,east,3,6,88
2,6,61,east,3,6,89
2,6,85,east,3,6,113
2,6,89,east,3,6,119
2,6,103,east,3,6,135
2,7,0,east,3,7,10
3,0,0,east,4,0,7
3,0,7,east,4,0,23
3,0,23,east,4,0,41
3,0,25,east,4,0,48
3,0,31,east,4,0,56
3,0,48,east,4,0,69
3,0,74,east,4,0,96
3,2,0,north,3,3,9
3,3,0,north,3,4,9
3,3,9,north,3,4,28
3,4,0,north,3,5,9
3,4,9,north,3,5,28
3,4,28,north,3,5,52
3,5,0,north,3,6,9
3,5,9,north,3,6,28
3,5,28,north,3,6,52
3,5,52,north,3,6,79
3,6,0,north,3,7,9
3,6,9,north,3,7,28
3,6,10,north,3,7,29
3,6,28,north,3,7,52
3,6,30,north,3,7,55
3,6,46,north,3,7,72
3,6,52,north,3,7,79
3,6,55,north,3,7,81
3,6,67,north,3,7,92
3,6,68,north,3,7,93
3,6,79,north,3,7,105
3,6,88,north,3,7,116
3,6,89,north,3,7,117
3,6,113,north,3,7,146
3,6,119,north,3,7,151
3,6,135,north,3,7,168
3,7,0,east,4,7,10
3,7,9,east,4,7,29
3,7,10,east,4,7,30
3,7,17,east,4,7,44
3,7,28,east,4,7,54
3,7,29,east,4,7,55
3,7,52,east,4,7,80
3,7,55,east,4,7,82
3,7,72,east,4,7,99
3,7,79,east,4,7,106
3,7,81,east,4,7,108
3,7,92,east,4,7,122
3,7,93,east,4,7,123
3,7,105,east,4,7,139
3,7,116,east,4,7,150
3,7,117,east,4,7,151
3,7,146,east,4,7,177
3,7,151,east,4,7,182
3,7,168,east,4,7,201
3,8,0,south,3,7,9
3,8,3,south,3,7,17
3,9,0,south,3,8,3
4,0,0,east,5,0,7
4,0,7,east,5,0,23
4,0,9,east,5,0,25
4,0,23,east,5,0,41
4,0,41,east,5,0,63
4,0,48,east,5,0,69
4,0,56,east,5,0,76
4,0,69,east,5,0,91
4,0,96,east,5,0,121
4,1,0,south,4,0,9
4,3,0,north,4,4,9
4,4,0,east,5,4,10
4,4,9,east,5,4,29
4,6,0,north,4,7,9
4,7,0,east,5,7,10
4,7,9,east,5,7,29
4,7,10,east,5,7,30
4,7,17,east,5,7,44
4,7,29,east,5,7,55
4,7,30,east,5,7,53
4,7,44,east,5,7,71
4,7,54,east,5,7,81
4,7,55,east,5,7,82
4,7,80,east,5,7,107
4,7,82,east,5,7,109
4,7,99,east,5,7,129
4,7,106,east,5,7,140
4,7,108,east,5,7,141
4,7,122,east,5,7,156
4,7,123,east,5,7,157
4,7,139,east,5,7,170
4,7,150,east,5,7,181
4,7,151,east,5,7,182
4,7,177,east,5,7,209
4,7,182,east,5,7,214
4,7,201,east,5,7,235
4,8,0,south,4,7,9
4,8,3,south,4,7,17
4,9,0,south,4,8,3
5,0,0,east,6,0,7
5,0,7,east,6,0,23
5,0,9,east,6,0,25
5,0,23,east,6,0,41
5,0,25,east,6,0,48
5,0,41,east,6,0,63
5,0,63,east,6,0,87
5,0,69,east,6,0,91
5,0,76,east,6,0,100
5,0,91,east,6,0,115
5,0,121,east,6,0,149
5,1,0,south,5,0,9
5,3,0,north,5,4,9
5,3,10,north,5,4,29
5,3,30,north,5,4,55
5,3,53,north,5,4,82
5,3,55,north,5,4,81
5,3,73,north,5,4,99
5,3,81,north,5,4,107
5,3,82,north,5,4,108
5,3,97,north,5,4,126
5,3,99,north,5,4,127
5,3,108,north,5,4,137
5,3,124,north,5,4,154
5,3,125,north,5,4,155
5,3,136,north,5,4,169
5,3,153,north,5,4,183
5,3,179,north,5,4,210
5,3,183,north,5,4,212
5,3,208,north,5,4,241
5,3,210,north,5,4,242
5,4,0,north,5,5,9
5,4,9,north,5,5,28
5,4,10,north,5,5,29
5,4,29,north,5,5,54
5,4,55,north,5,5,81
5,4,81,north,5,5,107
5,4,82,north,5,5,108
5,4,99,north,5,5,127
5,4,107,north,5,5,140
5,4,108,north,5,5,137
5,4,126,north,5,5,159
5,4,127,north,5,5,158
5,4,137,north,5,5,171
5,4,154,north,5,5,184
5,4,155,north,5,5,185
5,4,169,north,5,5,200
5,4,183,north,5,5,212
5,4,210,north,5,5,242
5,4,212,north,5,5,246
5,5,0,north,5,6,9
5,5,9,north,5,6,28
5,5,10,north,5,6,29
5,5,28,north,5,6,52
5,5,29,north,5,6,54
5,5,30,north,5,6,55
5,5,53,north,5,6,82
5,5,54,north,5,6,80
5,5,73,north,5,6,99
5,5,81,north,5,6,107
5,5,107,north,5,6,140
5,5,108,north,5,6,137
5,5,127,north,5,6,158
5,5,137,north,5,6,171
5,5,140,north,5,6,170
5,5,158,north,5,6,189
5,5,159,north,5,6,188
5,5,171,north,5,6,203
5,5,184,north,5,6,217
5,5,185,north,5,6,218
5,5,200,north,5,6,234
5,5,212,north,5,6,246
5,6,0,north,5,7,9
5,6,9,north,5,7,28
5,6,28,north,5,7,52
5,6,29,north,5,7,54
5,6,52,north,5,7,79
5,6,54,north,5,7,80
5,6,55,north,5,7,81
5,6,80,north,5,7,106
5,6,82,north,5,7,108
5,6,99,north,5,7,127
5,6,107,north,5,7,140
5,6,137,north,5,7,171
5,6,140,north,5,7,170
5,6,158,north,5,7,189
5,6,170,north,5,7,202
5,6,171,north,5,7,203
5,6,188,north,5,7,220
5,6,189,north,5,7,222
5,6,203,north,5,7,236
5,6,217,north,5,7,247
5,6,218,north,5,7,248
5,7,0,east,6,7,10
5,7,9,east,6,7,29
5,7,10,east,6,7,30
5,7,28,east,6,7,54
5,7,29,east,6,7,55
5,7,30,east,6,7,53
5,7,44,east,6,7,71
5,7,52,east,6,7,80
5,7,53,east,6,7,83
5,7,54,east,6,7,81
5,7,55,east,6,7,82
5,7,71,east,6,7,98
5,7,79,east,6,7,106
5,7,80,east,6,7,107
5,7,81,east,6,7,108
5,7,82,east,6,7,109
5,7,106,east,6,7,140
5,7,107,east,6,7,137
5,7,108,east,6,7,141
5,7,109,east,6,7,142
5,7,127,east,6,7,161
5,7,129,east,6,7,163
5,7,140,east,6,7,171
5,7,141,east,6,7,173
5,7,156,east,6,7,186
5,7,157,east,6,7,187
5,7,170,east,6,7,203
5,7,171,east,6,7,204
5,7,181,east,6,7,213
5,7,182,east,6,7,214
5,7,189,east,6,7,223
5,7,202,east,6,7,236
5,7,203,east,6,7,237
5,7,209,east,6,7,243
5,7,214,east,6,7,245
5,7,220,east,6,7,252
5,7,222,east,6,7,255
5,7,236,east,6,7,261
5,8,0,south,5,7,9
6,0,0,east,7,0,7
6,0,7,east,7,0,23
6,0,23,east,7,0,41
6,0,25,east,7,0,48
6,0,41,east,7,0,63
6,0,48,east,7,0,69
6,0,63,east,7,0,87
6,0,87,east,7,0,112
6,0,91,east,7,0,115
6,0,100,east,7,0,130
6,0,115,east,7,0,144
6,0,149,east,7,0,176
6,1,0,east,7,1,10
6,3,0,west,5,3,10
6,3,10,west,5,3,30
6,3,29,west,5,3,55
6,3,30,west,5,3,53
6,3,46,west,5,3,73
6,3,54,west,5,3,81
6,3,55,west,5,3,82
6,3,70,west,5,3,97
6,3,72,west,5,3,99
6,3,81,west,5,3,108
6,3,94,west,5,3,124
6,3,95,west,5,3,125
6,3,104,west,5,3,136
6,3,120,west,5,3,153
6,3,147,west,5,3,179
6,3,152,west,5,3,183
6,3,175,west,5,3,208
6,3,178,west,5,3,210
6,3,199,west,5,3,233
6,4,0,west,5,4,10
6,5,0,west,5,5,10
6,5,10,west,5,5,30
6,5,30,west,5,5,53
6,5,46,west,5,5,73
6,6,0,north,6,7,9
6,7,0,east,7,7,10
6,7,9,east,7,7,29
6,7,10,east,7,7,30
